"Group Name","Backend","Compressed Size (Level 3)","Compression Ratio (Level 3)","Compression Time (Level 3)","Run",,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0156576633453369,867,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0209407806396484,867,,,,
"group","default",4031987,2.67858006486628,0.0446665287017822,867,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0177781581878662,868,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0167336463928223,868,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166366100311279,868,,,,
"group","default",4031987,2.67858006486628,0.0405607223510742,868,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0151407718658447,869,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0171492099761963,869,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0188107490539551,869,,,,
"group","default",4031987,2.67858006486628,0.0420370101928711,869,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165181159973145,870,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0204195976257324,870,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166220664978027,870,,,,
"group","default",4031987,2.67858006486628,0.0415310859680176,870,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0182375907897949,871,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0199024677276611,871,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0208902359008789,871,,,,
"group","default",4031987,2.67858006486628,0.0435788631439209,871,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161683559417725,872,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154266357421875,872,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169079303741455,872,,,,
"group","default",4031987,2.67858006486628,0.0407333374023438,872,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0154294967651367,873,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0174582004547119,873,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0175271034240723,873,,,,
"group","default",4031987,2.67858006486628,0.0416641235351563,873,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0182545185089111,874,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0170102119445801,874,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168938636779785,874,,,,
"group","default",4031987,2.67858006486628,0.0405333042144775,874,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0232114791870117,875,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0186927318572998,875,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0176882743835449,875,,,,
"group","default",4031987,2.67858006486628,0.0412528514862061,875,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0164470672607422,876,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0172023773193359,876,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0183596611022949,876,,,,
"group","default",4031987,2.67858006486628,0.0408968925476074,876,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162172317504883,877,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0170063972473145,877,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0203804969787598,877,,,,
"group","default",4031987,2.67858006486628,0.0455803871154785,877,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168962478637695,878,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0152378082275391,878,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169553756713867,878,,,,
"group","default",4031987,2.67858006486628,0.0427603721618652,878,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0211107730865479,879,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0206923484802246,879,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0170612335205078,879,,,,
"group","default",4031987,2.67858006486628,0.0414767265319824,879,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0157938003540039,880,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155501365661621,880,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0194296836853027,880,,,,
"group","default",4031987,2.67858006486628,0.0439491271972656,880,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0170032978057861,881,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.01540207862854,881,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0173375606536865,881,,,,
"group","default",4031987,2.67858006486628,0.0430347919464111,881,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.016016960144043,882,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157480239868164,882,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.016909122467041,882,,,,
"group","default",4031987,2.67858006486628,0.041611909866333,882,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158915519714355,883,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157911777496338,883,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0176997184753418,883,,,,
"group","default",4031987,2.67858006486628,0.0436704158782959,883,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159287452697754,884,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155355930328369,884,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0165560245513916,884,,,,
"group","default",4031987,2.67858006486628,0.0437231063842773,884,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0194599628448486,885,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0160317420959473,885,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172791481018066,885,,,,
"group","default",4031987,2.67858006486628,0.0415174961090088,885,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0156753063201904,886,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0175070762634277,886,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169947147369385,886,,,,
"group","default",4031987,2.67858006486628,0.043283224105835,886,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0170364379882813,887,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0168254375457764,887,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0188190937042236,887,,,,
"group","default",4031987,2.67858006486628,0.0413444042205811,887,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0171544551849365,888,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.015355110168457,888,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171079635620117,888,,,,
"group","default",4031987,2.67858006486628,0.0430178642272949,888,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172972679138184,889,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0214850902557373,889,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0213468074798584,889,,,,
"group","default",4031987,2.67858006486628,0.0405700206756592,889,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168578624725342,890,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0162131786346436,890,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0177056789398193,890,,,,
"group","default",4031987,2.67858006486628,0.042536735534668,890,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0153536796569824,891,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154211521148682,891,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0204668045043945,891,,,,
"group","default",4031987,2.67858006486628,0.0414161682128906,891,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159995555877686,892,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159459114074707,892,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0170245170593262,892,,,,
"group","default",4031987,2.67858006486628,0.0405876636505127,892,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0156426429748535,893,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0158748626708984,893,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0235905647277832,893,,,,
"group","default",4031987,2.67858006486628,0.0430376529693604,893,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0173053741455078,894,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0156815052032471,894,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.018801212310791,894,,,,
"group","default",4031987,2.67858006486628,0.0412797927856445,894,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0192828178405762,895,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0190680027008057,895,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0188367366790771,895,,,,
"group","default",4031987,2.67858006486628,0.040541410446167,895,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161676406860352,896,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0174686908721924,896,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166695117950439,896,,,,
"group","default",4031987,2.67858006486628,0.0413799285888672,896,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.015413761138916,897,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0179533958435059,897,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0188689231872559,897,,,,
"group","default",4031987,2.67858006486628,0.040393590927124,897,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168232917785645,898,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.015869140625,898,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0174548625946045,898,,,,
"group","default",4031987,2.67858006486628,0.0406904220581055,898,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162253379821777,899,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0165348052978516,899,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0220682621002197,899,,,,
"group","default",4031987,2.67858006486628,0.0424394607543945,899,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168123245239258,900,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0171918869018555,900,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0175411701202393,900,,,,
"group","default",4031987,2.67858006486628,0.0416064262390137,900,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165631771087646,901,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0183305740356445,901,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169816017150879,901,,,,
"group","default",4031987,2.67858006486628,0.0408210754394531,901,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.016737699508667,902,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157146453857422,902,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.016970157623291,902,,,,
"group","default",4031987,2.67858006486628,0.041140079498291,902,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0164856910705566,903,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.016979455947876,903,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0194840431213379,903,,,,
"group","default",4031987,2.67858006486628,0.0410349369049072,903,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165650844573975,904,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.016404390335083,904,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0177860260009766,904,,,,
"group","default",4031987,2.67858006486628,0.0399482250213623,904,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0204548835754395,905,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0179979801177979,905,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0211448669433594,905,,,,
"group","default",4031987,2.67858006486628,0.0433869361877441,905,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.017620325088501,906,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0169780254364014,906,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0179717540740967,906,,,,
"group","default",4031987,2.67858006486628,0.0412075519561768,906,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0210659503936768,907,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155255794525146,907,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166802406311035,907,,,,
"group","default",4031987,2.67858006486628,0.0417215824127197,907,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155184268951416,908,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0163888931274414,908,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166592597961426,908,,,,
"group","default",4031987,2.67858006486628,0.041038990020752,908,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162131786346436,909,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0152313709259033,909,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0217280387878418,909,,,,
"group","default",4031987,2.67858006486628,0.0454459190368652,909,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165472030639648,910,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0156359672546387,910,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168604850769043,910,,,,
"group","default",4031987,2.67858006486628,0.0410752296447754,910,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0164375305175781,911,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155289173126221,911,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0220513343811035,911,,,,
"group","default",4031987,2.67858006486628,0.0425276756286621,911,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172955989837646,912,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0162065029144287,912,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0187802314758301,912,,,,
"group","default",4031987,2.67858006486628,0.042095422744751,912,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.015798807144165,913,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0184776782989502,913,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0185182094573975,913,,,,
"group","default",4031987,2.67858006486628,0.0405738353729248,913,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0206332206726074,914,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159721374511719,914,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0187745094299316,914,,,,
"group","default",4031987,2.67858006486628,0.0418558120727539,914,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0150363445281982,915,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0196683406829834,915,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166592597961426,915,,,,
"group","default",4031987,2.67858006486628,0.0404832363128662,915,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158834457397461,916,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0190243721008301,916,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0195736885070801,916,,,,
"group","default",4031987,2.67858006486628,0.0422914028167725,916,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0174622535705566,917,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153183937072754,917,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0222086906433105,917,,,,
"group","default",4031987,2.67858006486628,0.0436511039733887,917,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158171653747559,918,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0168087482452393,918,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0222442150115967,918,,,,
"group","default",4031987,2.67858006486628,0.0418705940246582,918,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0178439617156982,919,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0171895027160645,919,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0176191329956055,919,,,,
"group","default",4031987,2.67858006486628,0.0404326915740967,919,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0188310146331787,920,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0156981945037842,920,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166993141174316,920,,,,
"group","default",4031987,2.67858006486628,0.0410997867584229,920,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0223221778869629,921,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0188112258911133,921,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0199625492095947,921,,,,
"group","default",4031987,2.67858006486628,0.0418124198913574,921,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0163452625274658,922,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0177562236785889,922,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0182955265045166,922,,,,
"group","default",4031987,2.67858006486628,0.0420057773590088,922,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0211703777313232,923,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0221726894378662,923,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0237512588500977,923,,,,
"group","default",4031987,2.67858006486628,0.0403337478637695,923,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0212776660919189,924,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0196740627288818,924,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169012546539307,924,,,,
"group","default",4031987,2.67858006486628,0.0419940948486328,924,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161309242248535,925,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157520771026611,925,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171139240264893,925,,,,
"group","default",4031987,2.67858006486628,0.0431833267211914,925,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0167758464813232,926,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154612064361572,926,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172271728515625,926,,,,
"group","default",4031987,2.67858006486628,0.0477030277252197,926,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159792900085449,927,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0173161029815674,927,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0167553424835205,927,,,,
"group","default",4031987,2.67858006486628,0.0424892902374268,927,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0173532962799072,928,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0161299705505371,928,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0176875591278076,928,,,,
"group","default",4031987,2.67858006486628,0.04136061668396,928,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172815322875977,929,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0160133838653564,929,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169928073883057,929,,,,
"group","default",4031987,2.67858006486628,0.0430617332458496,929,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162045955657959,930,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.01540207862854,930,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0179417133331299,930,,,,
"group","default",4031987,2.67858006486628,0.041989803314209,930,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162193775177002,931,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0189559459686279,931,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0186018943786621,931,,,,
"group","default",4031987,2.67858006486628,0.0425186157226563,931,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155019760131836,932,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0179204940795898,932,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0187015533447266,932,,,,
"group","default",4031987,2.67858006486628,0.0415542125701904,932,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.02008056640625,933,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0168180465698242,933,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166153907775879,933,,,,
"group","default",4031987,2.67858006486628,0.0411019325256348,933,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159153938293457,934,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.015249490737915,934,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0205929279327393,934,,,,
"group","default",4031987,2.67858006486628,0.0425868034362793,934,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172972679138184,935,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0169510841369629,935,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169394016265869,935,,,,
"group","default",4031987,2.67858006486628,0.0418574810028076,935,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0166237354278564,936,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159790515899658,936,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.017911434173584,936,,,,
"group","default",4031987,2.67858006486628,0.045241117477417,936,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0157334804534912,937,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.015610933303833,937,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171465873718262,937,,,,
"group","default",4031987,2.67858006486628,0.0416891574859619,937,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158967971801758,938,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0177786350250244,938,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0204880237579346,938,,,,
"group","default",4031987,2.67858006486628,0.0444483757019043,938,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165247917175293,939,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153636932373047,939,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0222349166870117,939,,,,
"group","default",4031987,2.67858006486628,0.043386697769165,939,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161507129669189,940,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155470371246338,940,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.016995906829834,940,,,,
"group","default",4031987,2.67858006486628,0.0423412322998047,940,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0167179107666016,941,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153365135192871,941,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.017280101776123,941,,,,
"group","default",4031987,2.67858006486628,0.0436608791351318,941,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159904956817627,942,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157599449157715,942,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0175716876983643,942,,,,
"group","default",4031987,2.67858006486628,0.0423488616943359,942,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0200467109680176,943,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0180151462554932,943,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168061256408691,943,,,,
"group","default",4031987,2.67858006486628,0.0413498878479004,943,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0150711536407471,944,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0161902904510498,944,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172662734985352,944,,,,
"group","default",4031987,2.67858006486628,0.0431363582611084,944,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0156865119934082,945,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157155990600586,945,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0178349018096924,945,,,,
"group","default",4031987,2.67858006486628,0.0488576889038086,945,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161170959472656,946,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153436660766602,946,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0165548324584961,946,,,,
"group","default",4031987,2.67858006486628,0.0403709411621094,946,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.017848014831543,947,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0160660743713379,947,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0180895328521729,947,,,,
"group","default",4031987,2.67858006486628,0.0399811267852783,947,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0160176753997803,948,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154635906219482,948,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0173361301422119,948,,,,
"group","default",4031987,2.67858006486628,0.0405340194702148,948,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0167620182037354,949,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0158653259277344,949,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0184102058410645,949,,,,
"group","default",4031987,2.67858006486628,0.0504415035247803,949,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0177435874938965,950,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0203397274017334,950,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0183107852935791,950,,,,
"group","default",4031987,2.67858006486628,0.0422468185424805,950,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172135829925537,951,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0161116123199463,951,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0177505016326904,951,,,,
"group","default",4031987,2.67858006486628,0.0479166507720947,951,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158777236938477,952,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0187203884124756,952,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0195717811584473,952,,,,
"group","default",4031987,2.67858006486628,0.044910192489624,952,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.016559362411499,953,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0158426761627197,953,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.017291784286499,953,,,,
"group","default",4031987,2.67858006486628,0.0433812141418457,953,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158877372741699,954,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154685974121094,954,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169951915740967,954,,,,
"group","default",4031987,2.67858006486628,0.0416495800018311,954,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161590576171875,955,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0161373615264893,955,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0175650119781494,955,,,,
"group","default",4031987,2.67858006486628,0.0409946441650391,955,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165297985076904,956,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0177950859069824,956,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0188157558441162,956,,,,
"group","default",4031987,2.67858006486628,0.0433707237243652,956,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168814659118652,957,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0167481899261475,957,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0192258358001709,957,,,,
"group","default",4031987,2.67858006486628,0.0414578914642334,957,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0186209678649902,958,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0176334381103516,958,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0182051658630371,958,,,,
"group","default",4031987,2.67858006486628,0.0429995059967041,958,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162198543548584,959,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159966945648193,959,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0204422473907471,959,,,,
"group","default",4031987,2.67858006486628,0.0409083366394043,959,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0160703659057617,960,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153663158416748,960,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0179653167724609,960,,,,
"group","default",4031987,2.67858006486628,0.0406699180603027,960,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155539512634277,961,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154969692230225,961,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171825885772705,961,,,,
"group","default",4031987,2.67858006486628,0.0430595874786377,961,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159878730773926,962,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157942771911621,962,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168197154998779,962,,,,
"group","default",4031987,2.67858006486628,0.0414676666259766,962,,,,
