Group Name,Backend,Compressed Size (Level 3),Compression Ratio (Level 3),Compression Time (Level 3),Run
group,default,4031987,2.6785800648662805,0.04198288917541504,614
group1,multiprocessing,1280183,2.8120979578700855,0.016107797622680664,615
group2,multiprocessing,1290613,2.7893721820561237,0.016062259674072266,615
group3,multiprocessing,1469494,2.4498228641967916,0.018827199935913086,615
group,default,4031987,2.6785800648662805,0.04119253158569336,615
group1,multiprocessing,1280183,2.8120979578700855,0.015076160430908203,616
group2,multiprocessing,1290613,2.7893721820561237,0.01647329330444336,616
group3,multiprocessing,1469494,2.4498228641967916,0.02123284339904785,616
group,default,4031987,2.6785800648662805,0.04033660888671875,616
group1,multiprocessing,1280183,2.8120979578700855,0.019973039627075195,617
group2,multiprocessing,1290613,2.7893721820561237,0.0165708065032959,617
group3,multiprocessing,1469494,2.4498228641967916,0.019112586975097656,617
group,default,4031987,2.6785800648662805,0.04149889945983887,617
group1,multiprocessing,1280183,2.8120979578700855,0.020488739013671875,618
group2,multiprocessing,1290613,2.7893721820561237,0.0190579891204834,618
group3,multiprocessing,1469494,2.4498228641967916,0.019413471221923828,618
group,default,4031987,2.6785800648662805,0.05008292198181152,618
group1,multiprocessing,1280183,2.8120979578700855,0.021755456924438477,619
group2,multiprocessing,1290613,2.7893721820561237,0.022780895233154297,619
group3,multiprocessing,1469494,2.4498228641967916,0.021520376205444336,619
group,default,4031987,2.6785800648662805,0.042127132415771484,619
group1,multiprocessing,1280183,2.8120979578700855,0.015357255935668945,620
group2,multiprocessing,1290613,2.7893721820561237,0.016553163528442383,620
group3,multiprocessing,1469494,2.4498228641967916,0.02228093147277832,620
group,default,4031987,2.6785800648662805,0.04391670227050781,620
group1,multiprocessing,1280183,2.8120979578700855,0.01869654655456543,621
group2,multiprocessing,1290613,2.7893721820561237,0.016186237335205078,621
group3,multiprocessing,1469494,2.4498228641967916,0.016788721084594727,621
group,default,4031987,2.6785800648662805,0.042705535888671875,621
group1,multiprocessing,1280183,2.8120979578700855,0.019067764282226562,622
group2,multiprocessing,1290613,2.7893721820561237,0.016787052154541016,622
group3,multiprocessing,1469494,2.4498228641967916,0.019626617431640625,622
group,default,4031987,2.6785800648662805,0.041121482849121094,622
group1,multiprocessing,1280183,2.8120979578700855,0.017476558685302734,623
group2,multiprocessing,1290613,2.7893721820561237,0.017877817153930664,623
group3,multiprocessing,1469494,2.4498228641967916,0.016588926315307617,623
group,default,4031987,2.6785800648662805,0.04136013984680176,623
group1,multiprocessing,1280183,2.8120979578700855,0.022104978561401367,624
group2,multiprocessing,1290613,2.7893721820561237,0.021970510482788086,624
group3,multiprocessing,1469494,2.4498228641967916,0.023471832275390625,624
group,default,4031987,2.6785800648662805,0.04032158851623535,624
group1,multiprocessing,1280183,2.8120979578700855,0.018515348434448242,625
group2,multiprocessing,1290613,2.7893721820561237,0.016884565353393555,625
group3,multiprocessing,1469494,2.4498228641967916,0.020909547805786133,625
group,default,4031987,2.6785800648662805,0.04058337211608887,625
group1,multiprocessing,1280183,2.8120979578700855,0.022667884826660156,626
group2,multiprocessing,1290613,2.7893721820561237,0.022246599197387695,626
group3,multiprocessing,1469494,2.4498228641967916,0.021896839141845703,626
group,default,4031987,2.6785800648662805,0.04079914093017578,626
group1,multiprocessing,1280183,2.8120979578700855,0.015970230102539062,627
group2,multiprocessing,1290613,2.7893721820561237,0.016316652297973633,627
group3,multiprocessing,1469494,2.4498228641967916,0.019026517868041992,627
group,default,4031987,2.6785800648662805,0.04221391677856445,627
group1,multiprocessing,1280183,2.8120979578700855,0.02047133445739746,628
group2,multiprocessing,1290613,2.7893721820561237,0.0180816650390625,628
group3,multiprocessing,1469494,2.4498228641967916,0.018321514129638672,628
group,default,4031987,2.6785800648662805,0.04035377502441406,628
group1,multiprocessing,1280183,2.8120979578700855,0.015929222106933594,629
group2,multiprocessing,1290613,2.7893721820561237,0.01510310173034668,629
group3,multiprocessing,1469494,2.4498228641967916,0.02028965950012207,629
group,default,4031987,2.6785800648662805,0.041467905044555664,629
group1,multiprocessing,1280183,2.8120979578700855,0.01579904556274414,630
group2,multiprocessing,1290613,2.7893721820561237,0.015074491500854492,630
group3,multiprocessing,1469494,2.4498228641967916,0.021328210830688477,630
group,default,4031987,2.6785800648662805,0.04198193550109863,630
group1,multiprocessing,1280183,2.8120979578700855,0.017573118209838867,631
group2,multiprocessing,1290613,2.7893721820561237,0.015794754028320312,631
group3,multiprocessing,1469494,2.4498228641967916,0.016526460647583008,631
group,default,4031987,2.6785800648662805,0.04064226150512695,631
group1,multiprocessing,1280183,2.8120979578700855,0.016651391983032227,632
group2,multiprocessing,1290613,2.7893721820561237,0.019853591918945312,632
group3,multiprocessing,1469494,2.4498228641967916,0.01668858528137207,632
group,default,4031987,2.6785800648662805,0.04142141342163086,632
group1,multiprocessing,1280183,2.8120979578700855,0.019733667373657227,633
group2,multiprocessing,1290613,2.7893721820561237,0.015838623046875,633
group3,multiprocessing,1469494,2.4498228641967916,0.02017498016357422,633
group,default,4031987,2.6785800648662805,0.04329276084899902,633
group1,multiprocessing,1280183,2.8120979578700855,0.019976139068603516,634
group2,multiprocessing,1290613,2.7893721820561237,0.019971370697021484,634
group3,multiprocessing,1469494,2.4498228641967916,0.016750812530517578,634
group,default,4031987,2.6785800648662805,0.04120278358459473,634
group1,multiprocessing,1280183,2.8120979578700855,0.02264881134033203,635
group2,multiprocessing,1290613,2.7893721820561237,0.015811443328857422,635
group3,multiprocessing,1469494,2.4498228641967916,0.01663374900817871,635
group,default,4031987,2.6785800648662805,0.04407548904418945,635
group1,multiprocessing,1280183,2.8120979578700855,0.017553329467773438,636
group2,multiprocessing,1290613,2.7893721820561237,0.01656365394592285,636
group3,multiprocessing,1469494,2.4498228641967916,0.0165860652923584,636
group,default,4031987,2.6785800648662805,0.04077267646789551,636
group1,multiprocessing,1280183,2.8120979578700855,0.018332958221435547,637
group2,multiprocessing,1290613,2.7893721820561237,0.01797938346862793,637
group3,multiprocessing,1469494,2.4498228641967916,0.018570423126220703,637
group,default,4031987,2.6785800648662805,0.040496826171875,637
group1,multiprocessing,1280183,2.8120979578700855,0.01959967613220215,638
group2,multiprocessing,1290613,2.7893721820561237,0.015219449996948242,638
group3,multiprocessing,1469494,2.4498228641967916,0.019102096557617188,638
group,default,4031987,2.6785800648662805,0.042197227478027344,638
group1,multiprocessing,1280183,2.8120979578700855,0.01529550552368164,639
group2,multiprocessing,1290613,2.7893721820561237,0.015752077102661133,639
group3,multiprocessing,1469494,2.4498228641967916,0.016510963439941406,639
group,default,4031987,2.6785800648662805,0.04053354263305664,639
group1,multiprocessing,1280183,2.8120979578700855,0.016787052154541016,640
group2,multiprocessing,1290613,2.7893721820561237,0.01624321937561035,640
group3,multiprocessing,1469494,2.4498228641967916,0.016696929931640625,640
group,default,4031987,2.6785800648662805,0.04105067253112793,640
group1,multiprocessing,1280183,2.8120979578700855,0.019255399703979492,641
group2,multiprocessing,1290613,2.7893721820561237,0.016193866729736328,641
group3,multiprocessing,1469494,2.4498228641967916,0.016739368438720703,641
group,default,4031987,2.6785800648662805,0.04202008247375488,641
group1,multiprocessing,1280183,2.8120979578700855,0.01643061637878418,642
group2,multiprocessing,1290613,2.7893721820561237,0.015285730361938477,642
group3,multiprocessing,1469494,2.4498228641967916,0.016656160354614258,642
group,default,4031987,2.6785800648662805,0.04054737091064453,642
group1,multiprocessing,1280183,2.8120979578700855,0.01727914810180664,643
group2,multiprocessing,1290613,2.7893721820561237,0.016263246536254883,643
group3,multiprocessing,1469494,2.4498228641967916,0.016503095626831055,643
group,default,4031987,2.6785800648662805,0.04157233238220215,643
group1,multiprocessing,1280183,2.8120979578700855,0.015816688537597656,644
group2,multiprocessing,1290613,2.7893721820561237,0.01963186264038086,644
group3,multiprocessing,1469494,2.4498228641967916,0.018058061599731445,644
group,default,4031987,2.6785800648662805,0.04062938690185547,644
group1,multiprocessing,1280183,2.8120979578700855,0.017037630081176758,645
group2,multiprocessing,1290613,2.7893721820561237,0.01604628562927246,645
group3,multiprocessing,1469494,2.4498228641967916,0.01699662208557129,645
group,default,4031987,2.6785800648662805,0.04103875160217285,645
group1,multiprocessing,1280183,2.8120979578700855,0.02003931999206543,646
group2,multiprocessing,1290613,2.7893721820561237,0.01876997947692871,646
group3,multiprocessing,1469494,2.4498228641967916,0.01676154136657715,646
group,default,4031987,2.6785800648662805,0.04087042808532715,646
group1,multiprocessing,1280183,2.8120979578700855,0.018036365509033203,647
group2,multiprocessing,1290613,2.7893721820561237,0.015427589416503906,647
group3,multiprocessing,1469494,2.4498228641967916,0.017482995986938477,647
group,default,4031987,2.6785800648662805,0.04170083999633789,647
group1,multiprocessing,1280183,2.8120979578700855,0.018088340759277344,648
group2,multiprocessing,1290613,2.7893721820561237,0.015458822250366211,648
group3,multiprocessing,1469494,2.4498228641967916,0.018204689025878906,648
group,default,4031987,2.6785800648662805,0.0407557487487793,648
group1,multiprocessing,1280183,2.8120979578700855,0.015187978744506836,649
group2,multiprocessing,1290613,2.7893721820561237,0.015522003173828125,649
group3,multiprocessing,1469494,2.4498228641967916,0.017360210418701172,649
group,default,4031987,2.6785800648662805,0.04586625099182129,649
group1,multiprocessing,1280183,2.8120979578700855,0.015358924865722656,650
group2,multiprocessing,1290613,2.7893721820561237,0.015493154525756836,650
group3,multiprocessing,1469494,2.4498228641967916,0.01713705062866211,650
group,default,4031987,2.6785800648662805,0.04100370407104492,650
group1,multiprocessing,1280183,2.8120979578700855,0.017179012298583984,651
group2,multiprocessing,1290613,2.7893721820561237,0.016756534576416016,651
group3,multiprocessing,1469494,2.4498228641967916,0.018572092056274414,651
group,default,4031987,2.6785800648662805,0.04136347770690918,651
group1,multiprocessing,1280183,2.8120979578700855,0.016286134719848633,652
group2,multiprocessing,1290613,2.7893721820561237,0.020437240600585938,652
group3,multiprocessing,1469494,2.4498228641967916,0.021445512771606445,652
group,default,4031987,2.6785800648662805,0.040297746658325195,652
group1,multiprocessing,1280183,2.8120979578700855,0.01529836654663086,653
group2,multiprocessing,1290613,2.7893721820561237,0.016759395599365234,653
group3,multiprocessing,1469494,2.4498228641967916,0.018436670303344727,653
group,default,4031987,2.6785800648662805,0.042283058166503906,653
group1,multiprocessing,1280183,2.8120979578700855,0.01858973503112793,654
group2,multiprocessing,1290613,2.7893721820561237,0.015279054641723633,654
group3,multiprocessing,1469494,2.4498228641967916,0.0169677734375,654
group,default,4031987,2.6785800648662805,0.04102516174316406,654
group1,multiprocessing,1280183,2.8120979578700855,0.01703166961669922,655
group2,multiprocessing,1290613,2.7893721820561237,0.01597285270690918,655
group3,multiprocessing,1469494,2.4498228641967916,0.01836371421813965,655
group,default,4031987,2.6785800648662805,0.04109811782836914,655
group1,multiprocessing,1280183,2.8120979578700855,0.016990184783935547,656
group2,multiprocessing,1290613,2.7893721820561237,0.019551753997802734,656
group3,multiprocessing,1469494,2.4498228641967916,0.019191265106201172,656
group,default,4031987,2.6785800648662805,0.04396390914916992,656
group1,multiprocessing,1280183,2.8120979578700855,0.018799781799316406,657
group2,multiprocessing,1290613,2.7893721820561237,0.015275239944458008,657
group3,multiprocessing,1469494,2.4498228641967916,0.016803503036499023,657
group,default,4031987,2.6785800648662805,0.04199790954589844,657
group1,multiprocessing,1280183,2.8120979578700855,0.015758037567138672,658
group2,multiprocessing,1290613,2.7893721820561237,0.015259265899658203,658
group3,multiprocessing,1469494,2.4498228641967916,0.017490625381469727,658
group,default,4031987,2.6785800648662805,0.04202461242675781,658
group1,multiprocessing,1280183,2.8120979578700855,0.017666339874267578,659
group2,multiprocessing,1290613,2.7893721820561237,0.01612401008605957,659
group3,multiprocessing,1469494,2.4498228641967916,0.017886638641357422,659
group,default,4031987,2.6785800648662805,0.040612220764160156,659
group1,multiprocessing,1280183,2.8120979578700855,0.015926837921142578,660
group2,multiprocessing,1290613,2.7893721820561237,0.01654362678527832,660
group3,multiprocessing,1469494,2.4498228641967916,0.017079830169677734,660
group,default,4031987,2.6785800648662805,0.04321575164794922,660
group1,multiprocessing,1280183,2.8120979578700855,0.019746065139770508,661
group2,multiprocessing,1290613,2.7893721820561237,0.015428543090820312,661
group3,multiprocessing,1469494,2.4498228641967916,0.019610166549682617,661
group,default,4031987,2.6785800648662805,0.04290151596069336,661
group1,multiprocessing,1280183,2.8120979578700855,0.016923189163208008,662
group2,multiprocessing,1290613,2.7893721820561237,0.01610875129699707,662
group3,multiprocessing,1469494,2.4498228641967916,0.0178530216217041,662
group,default,4031987,2.6785800648662805,0.04204559326171875,662
group1,multiprocessing,1280183,2.8120979578700855,0.01692366600036621,663
group2,multiprocessing,1290613,2.7893721820561237,0.018406152725219727,663
group3,multiprocessing,1469494,2.4498228641967916,0.017035722732543945,663
group,default,4031987,2.6785800648662805,0.040729522705078125,663
group1,multiprocessing,1280183,2.8120979578700855,0.020562410354614258,664
group2,multiprocessing,1290613,2.7893721820561237,0.017031192779541016,664
group3,multiprocessing,1469494,2.4498228641967916,0.017571449279785156,664
group,default,4031987,2.6785800648662805,0.04091691970825195,664
group1,multiprocessing,1280183,2.8120979578700855,0.02084803581237793,665
group2,multiprocessing,1290613,2.7893721820561237,0.01564335823059082,665
group3,multiprocessing,1469494,2.4498228641967916,0.016812562942504883,665
group,default,4031987,2.6785800648662805,0.040436506271362305,665
group1,multiprocessing,1280183,2.8120979578700855,0.015393733978271484,666
group2,multiprocessing,1290613,2.7893721820561237,0.017127275466918945,666
group3,multiprocessing,1469494,2.4498228641967916,0.01971125602722168,666
group,default,4031987,2.6785800648662805,0.04067516326904297,666
group1,multiprocessing,1280183,2.8120979578700855,0.01551198959350586,667
group2,multiprocessing,1290613,2.7893721820561237,0.01614093780517578,667
group3,multiprocessing,1469494,2.4498228641967916,0.017407894134521484,667
group,default,4031987,2.6785800648662805,0.04168081283569336,667
group1,multiprocessing,1280183,2.8120979578700855,0.01766204833984375,668
group2,multiprocessing,1290613,2.7893721820561237,0.016976118087768555,668
group3,multiprocessing,1469494,2.4498228641967916,0.02193474769592285,668
group,default,4031987,2.6785800648662805,0.04102134704589844,668
group1,multiprocessing,1280183,2.8120979578700855,0.016164541244506836,669
group2,multiprocessing,1290613,2.7893721820561237,0.0208132266998291,669
group3,multiprocessing,1469494,2.4498228641967916,0.01757049560546875,669
group,default,4031987,2.6785800648662805,0.040863752365112305,669
group1,multiprocessing,1280183,2.8120979578700855,0.016039609909057617,670
group2,multiprocessing,1290613,2.7893721820561237,0.01585221290588379,670
group3,multiprocessing,1469494,2.4498228641967916,0.01826786994934082,670
group,default,4031987,2.6785800648662805,0.041260480880737305,670
group1,multiprocessing,1280183,2.8120979578700855,0.019718408584594727,671
group2,multiprocessing,1290613,2.7893721820561237,0.0166018009185791,671
group3,multiprocessing,1469494,2.4498228641967916,0.0168149471282959,671
group,default,4031987,2.6785800648662805,0.047476768493652344,671
group1,multiprocessing,1280183,2.8120979578700855,0.01715254783630371,672
group2,multiprocessing,1290613,2.7893721820561237,0.017491579055786133,672
group3,multiprocessing,1469494,2.4498228641967916,0.01668238639831543,672
group,default,4031987,2.6785800648662805,0.042891740798950195,672
group1,multiprocessing,1280183,2.8120979578700855,0.0184478759765625,673
group2,multiprocessing,1290613,2.7893721820561237,0.01836395263671875,673
group3,multiprocessing,1469494,2.4498228641967916,0.021210670471191406,673
group,default,4031987,2.6785800648662805,0.044515371322631836,673
group1,multiprocessing,1280183,2.8120979578700855,0.02151656150817871,674
group2,multiprocessing,1290613,2.7893721820561237,0.015624761581420898,674
group3,multiprocessing,1469494,2.4498228641967916,0.01746058464050293,674
group,default,4031987,2.6785800648662805,0.04119420051574707,674
group1,multiprocessing,1280183,2.8120979578700855,0.017719268798828125,675
group2,multiprocessing,1290613,2.7893721820561237,0.016934633255004883,675
group3,multiprocessing,1469494,2.4498228641967916,0.017685413360595703,675
group,default,4031987,2.6785800648662805,0.04350614547729492,675
group1,multiprocessing,1280183,2.8120979578700855,0.015483379364013672,676
group2,multiprocessing,1290613,2.7893721820561237,0.015403985977172852,676
group3,multiprocessing,1469494,2.4498228641967916,0.024631261825561523,676
group,default,4031987,2.6785800648662805,0.04136037826538086,676
group1,multiprocessing,1280183,2.8120979578700855,0.02159261703491211,677
group2,multiprocessing,1290613,2.7893721820561237,0.0231173038482666,677
group3,multiprocessing,1469494,2.4498228641967916,0.022887468338012695,677
group,default,4031987,2.6785800648662805,0.04168987274169922,677
group1,multiprocessing,1280183,2.8120979578700855,0.016871213912963867,678
group2,multiprocessing,1290613,2.7893721820561237,0.018019676208496094,678
group3,multiprocessing,1469494,2.4498228641967916,0.016890525817871094,678
group,default,4031987,2.6785800648662805,0.040529727935791016,678
group1,multiprocessing,1280183,2.8120979578700855,0.019127845764160156,679
group2,multiprocessing,1290613,2.7893721820561237,0.015562295913696289,679
group3,multiprocessing,1469494,2.4498228641967916,0.018564701080322266,679
group,default,4031987,2.6785800648662805,0.04103541374206543,679
group1,multiprocessing,1280183,2.8120979578700855,0.016658544540405273,680
group2,multiprocessing,1290613,2.7893721820561237,0.015662193298339844,680
group3,multiprocessing,1469494,2.4498228641967916,0.016855716705322266,680
group,default,4031987,2.6785800648662805,0.042027950286865234,680
group1,multiprocessing,1280183,2.8120979578700855,0.015549659729003906,681
group2,multiprocessing,1290613,2.7893721820561237,0.01551675796508789,681
group3,multiprocessing,1469494,2.4498228641967916,0.02164936065673828,681
group,default,4031987,2.6785800648662805,0.04063582420349121,681
group1,multiprocessing,1280183,2.8120979578700855,0.015300512313842773,682
group2,multiprocessing,1290613,2.7893721820561237,0.016562700271606445,682
group3,multiprocessing,1469494,2.4498228641967916,0.017998456954956055,682
group,default,4031987,2.6785800648662805,0.042565107345581055,682
group1,multiprocessing,1280183,2.8120979578700855,0.015201091766357422,683
group2,multiprocessing,1290613,2.7893721820561237,0.021382570266723633,683
group3,multiprocessing,1469494,2.4498228641967916,0.02167057991027832,683
group,default,4031987,2.6785800648662805,0.04291248321533203,683
group1,multiprocessing,1280183,2.8120979578700855,0.015918731689453125,684
group2,multiprocessing,1290613,2.7893721820561237,0.015285015106201172,684
group3,multiprocessing,1469494,2.4498228641967916,0.016524791717529297,684
group,default,4031987,2.6785800648662805,0.04205918312072754,684
group1,multiprocessing,1280183,2.8120979578700855,0.01609516143798828,685
group2,multiprocessing,1290613,2.7893721820561237,0.01606130599975586,685
group3,multiprocessing,1469494,2.4498228641967916,0.016605138778686523,685
group,default,4031987,2.6785800648662805,0.04078364372253418,685
group1,multiprocessing,1280183,2.8120979578700855,0.017726659774780273,686
group2,multiprocessing,1290613,2.7893721820561237,0.016023635864257812,686
group3,multiprocessing,1469494,2.4498228641967916,0.01830434799194336,686
group,default,4031987,2.6785800648662805,0.04441189765930176,686
group1,multiprocessing,1280183,2.8120979578700855,0.0171964168548584,687
group2,multiprocessing,1290613,2.7893721820561237,0.0159759521484375,687
group3,multiprocessing,1469494,2.4498228641967916,0.01713728904724121,687
group,default,4031987,2.6785800648662805,0.0405726432800293,687
group1,multiprocessing,1280183,2.8120979578700855,0.016262054443359375,688
group2,multiprocessing,1290613,2.7893721820561237,0.015268564224243164,688
group3,multiprocessing,1469494,2.4498228641967916,0.017312288284301758,688
group,default,4031987,2.6785800648662805,0.04086661338806152,688
group1,multiprocessing,1280183,2.8120979578700855,0.016316890716552734,689
group2,multiprocessing,1290613,2.7893721820561237,0.01525568962097168,689
group3,multiprocessing,1469494,2.4498228641967916,0.01783156394958496,689
group,default,4031987,2.6785800648662805,0.04286551475524902,689
group1,multiprocessing,1280183,2.8120979578700855,0.017367124557495117,690
group2,multiprocessing,1290613,2.7893721820561237,0.01722121238708496,690
group3,multiprocessing,1469494,2.4498228641967916,0.016721010208129883,690
group,default,4031987,2.6785800648662805,0.04051828384399414,690
group1,multiprocessing,1280183,2.8120979578700855,0.017072677612304688,691
group2,multiprocessing,1290613,2.7893721820561237,0.015259027481079102,691
group3,multiprocessing,1469494,2.4498228641967916,0.017705202102661133,691
group,default,4031987,2.6785800648662805,0.041451215744018555,691
group1,multiprocessing,1280183,2.8120979578700855,0.015768051147460938,692
group2,multiprocessing,1290613,2.7893721820561237,0.01529550552368164,692
group3,multiprocessing,1469494,2.4498228641967916,0.018790483474731445,692
group,default,4031987,2.6785800648662805,0.04026007652282715,692
group1,multiprocessing,1280183,2.8120979578700855,0.018187284469604492,693
group2,multiprocessing,1290613,2.7893721820561237,0.015422582626342773,693
group3,multiprocessing,1469494,2.4498228641967916,0.01799178123474121,693
group,default,4031987,2.6785800648662805,0.04019570350646973,693
group1,multiprocessing,1280183,2.8120979578700855,0.016018390655517578,694
group2,multiprocessing,1290613,2.7893721820561237,0.015365362167358398,694
group3,multiprocessing,1469494,2.4498228641967916,0.016598939895629883,694
group,default,4031987,2.6785800648662805,0.03956866264343262,694
group1,multiprocessing,1280183,2.8120979578700855,0.019760847091674805,695
group2,multiprocessing,1290613,2.7893721820561237,0.01677417755126953,695
group3,multiprocessing,1469494,2.4498228641967916,0.017847061157226562,695
group,default,4031987,2.6785800648662805,0.0415041446685791,695
group1,multiprocessing,1280183,2.8120979578700855,0.017834186553955078,696
group2,multiprocessing,1290613,2.7893721820561237,0.01666569709777832,696
group3,multiprocessing,1469494,2.4498228641967916,0.016634225845336914,696
group,default,4031987,2.6785800648662805,0.04256439208984375,696
group1,multiprocessing,1280183,2.8120979578700855,0.015261411666870117,697
group2,multiprocessing,1290613,2.7893721820561237,0.01670217514038086,697
group3,multiprocessing,1469494,2.4498228641967916,0.018327951431274414,697
group,default,4031987,2.6785800648662805,0.0410153865814209,697
group1,multiprocessing,1280183,2.8120979578700855,0.01559305191040039,698
group2,multiprocessing,1290613,2.7893721820561237,0.01878499984741211,698
group3,multiprocessing,1469494,2.4498228641967916,0.021464109420776367,698
group,default,4031987,2.6785800648662805,0.04088759422302246,698
group1,multiprocessing,1280183,2.8120979578700855,0.020328760147094727,699
group2,multiprocessing,1290613,2.7893721820561237,0.021306276321411133,699
group3,multiprocessing,1469494,2.4498228641967916,0.01984095573425293,699
group,default,4031987,2.6785800648662805,0.04115724563598633,699
group1,multiprocessing,1280183,2.8120979578700855,0.017758846282958984,700
group2,multiprocessing,1290613,2.7893721820561237,0.017469167709350586,700
group3,multiprocessing,1469494,2.4498228641967916,0.017498016357421875,700
group,default,4031987,2.6785800648662805,0.04158806800842285,700
group1,multiprocessing,1280183,2.8120979578700855,0.016106128692626953,701
group2,multiprocessing,1290613,2.7893721820561237,0.015602350234985352,701
group3,multiprocessing,1469494,2.4498228641967916,0.019977569580078125,701
group,default,4031987,2.6785800648662805,0.040598392486572266,701
group1,multiprocessing,1280183,2.8120979578700855,0.016347169876098633,702
group2,multiprocessing,1290613,2.7893721820561237,0.01765751838684082,702
group3,multiprocessing,1469494,2.4498228641967916,0.016780614852905273,702
group,default,4031987,2.6785800648662805,0.040611982345581055,702
group1,multiprocessing,1280183,2.8120979578700855,0.01637578010559082,703
group2,multiprocessing,1290613,2.7893721820561237,0.015530109405517578,703
group3,multiprocessing,1469494,2.4498228641967916,0.0182187557220459,703
group,default,4031987,2.6785800648662805,0.04290032386779785,703
group1,multiprocessing,1280183,2.8120979578700855,0.01627182960510254,704
group2,multiprocessing,1290613,2.7893721820561237,0.018004894256591797,704
group3,multiprocessing,1469494,2.4498228641967916,0.01679682731628418,704
group,default,4031987,2.6785800648662805,0.04091358184814453,704
group1,multiprocessing,1280183,2.8120979578700855,0.02289891242980957,705
group2,multiprocessing,1290613,2.7893721820561237,0.024074077606201172,705
group3,multiprocessing,1469494,2.4498228641967916,0.021549224853515625,705
group,default,4031987,2.6785800648662805,0.04104161262512207,705
group1,multiprocessing,1280183,2.8120979578700855,0.017252683639526367,706
group2,multiprocessing,1290613,2.7893721820561237,0.017003774642944336,706
group3,multiprocessing,1469494,2.4498228641967916,0.016971826553344727,706
group,default,4031987,2.6785800648662805,0.04148244857788086,706
group1,multiprocessing,1280183,2.8120979578700855,0.016714811325073242,707
group2,multiprocessing,1290613,2.7893721820561237,0.018334150314331055,707
group3,multiprocessing,1469494,2.4498228641967916,0.017963647842407227,707
group,default,4031987,2.6785800648662805,0.042662858963012695,707
group1,multiprocessing,1280183,2.8120979578700855,0.018568754196166992,708
group2,multiprocessing,1290613,2.7893721820561237,0.015955209732055664,708
group3,multiprocessing,1469494,2.4498228641967916,0.01755213737487793,708
group,default,4031987,2.6785800648662805,0.04056406021118164,708
group1,multiprocessing,1280183,2.8120979578700855,0.02213454246520996,709
group2,multiprocessing,1290613,2.7893721820561237,0.019753456115722656,709
group3,multiprocessing,1469494,2.4498228641967916,0.018501996994018555,709
group,default,4031987,2.6785800648662805,0.040459394454956055,709
group1,multiprocessing,1280183,2.8120979578700855,0.018788576126098633,710
group2,multiprocessing,1290613,2.7893721820561237,0.015334844589233398,710
group3,multiprocessing,1469494,2.4498228641967916,0.017779827117919922,710
group,default,4031987,2.6785800648662805,0.04066348075866699,710
group1,multiprocessing,1280183,2.8120979578700855,0.015888452529907227,711
group2,multiprocessing,1290613,2.7893721820561237,0.020743131637573242,711
group3,multiprocessing,1469494,2.4498228641967916,0.01955103874206543,711
group,default,4031987,2.6785800648662805,0.04149746894836426,711
group1,multiprocessing,1280183,2.8120979578700855,0.01665663719177246,712
group2,multiprocessing,1290613,2.7893721820561237,0.016814231872558594,712
group3,multiprocessing,1469494,2.4498228641967916,0.017516374588012695,712
group,default,4031987,2.6785800648662805,0.040149688720703125,712
group1,multiprocessing,1280183,2.8120979578700855,0.018141984939575195,713
group2,multiprocessing,1290613,2.7893721820561237,0.018911361694335938,713
group3,multiprocessing,1469494,2.4498228641967916,0.0196077823638916,713
group,default,4031987,2.6785800648662805,0.04069662094116211,713
group1,multiprocessing,1280183,2.8120979578700855,0.02146625518798828,714
group2,multiprocessing,1290613,2.7893721820561237,0.0212862491607666,714
group3,multiprocessing,1469494,2.4498228641967916,0.019962549209594727,714
group,default,4031987,2.6785800648662805,0.04046511650085449,714
group1,multiprocessing,1280183,2.8120979578700855,0.01890707015991211,715
group2,multiprocessing,1290613,2.7893721820561237,0.01881885528564453,715
group3,multiprocessing,1469494,2.4498228641967916,0.01690673828125,715
group,default,4031987,2.6785800648662805,0.041350364685058594,715
group1,multiprocessing,1280183,2.8120979578700855,0.01620626449584961,716
group2,multiprocessing,1290613,2.7893721820561237,0.018976211547851562,716
group3,multiprocessing,1469494,2.4498228641967916,0.016773223876953125,716
group,default,4031987,2.6785800648662805,0.04017972946166992,716
group1,multiprocessing,1280183,2.8120979578700855,0.023810148239135742,717
group2,multiprocessing,1290613,2.7893721820561237,0.022401094436645508,717
group3,multiprocessing,1469494,2.4498228641967916,0.023898839950561523,717
group,default,4031987,2.6785800648662805,0.04070329666137695,717
group1,multiprocessing,1280183,2.8120979578700855,0.016431570053100586,718
group2,multiprocessing,1290613,2.7893721820561237,0.020719528198242188,718
group3,multiprocessing,1469494,2.4498228641967916,0.018498897552490234,718
group,default,4031987,2.6785800648662805,0.04142904281616211,718
group1,multiprocessing,1280183,2.8120979578700855,0.015586137771606445,719
group2,multiprocessing,1290613,2.7893721820561237,0.018770456314086914,719
group3,multiprocessing,1469494,2.4498228641967916,0.01765155792236328,719
group,default,4031987,2.6785800648662805,0.04114198684692383,719
group1,multiprocessing,1280183,2.8120979578700855,0.018437862396240234,720
group2,multiprocessing,1290613,2.7893721820561237,0.015609502792358398,720
group3,multiprocessing,1469494,2.4498228641967916,0.01857590675354004,720
group,default,4031987,2.6785800648662805,0.04371190071105957,720
group1,multiprocessing,1280183,2.8120979578700855,0.016282081604003906,721
group2,multiprocessing,1290613,2.7893721820561237,0.018687725067138672,721
group3,multiprocessing,1469494,2.4498228641967916,0.021157026290893555,721
group,default,4031987,2.6785800648662805,0.041166067123413086,721
