dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed huffman_compress compressed size (B),decomposed row-ordered huffman_compress compressed size (B),reordered huffman_compress compressed size (B),reordered row-ordered huffman_compress compressed size (B),standard huffman_compress compressed size (B),decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-ordered zstd compressed size (B),standard zstd compressed size (B),decomposed zlib compressed size (B),decomposed row-ordered zlib compressed size (B),reordered zlib compressed size (B),reordered row-ordered zlib compressed size (B),standard zlib compressed size (B),decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-ordered bz2 compressed size (B),standard bz2 compressed size (B),decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-ordered snappy compressed size (B),standard snappy compressed size (B),decomposed fastlz compressed size (B),decomposed row-ordered fastlz compressed size (B),reordered fastlz compressed size (B),reordered row-ordered fastlz compressed size (B),standard fastlz compressed size (B),decomposed rle compressed size (B),decomposed row-ordered rle compressed size (B),reordered rle compressed size (B),reordered row-ordered rle compressed size (B),standard rle compressed size (B),WE,entropy word,entropy list,max rep,unique ratio
tpcds_web_f32,86354816,4,21588704,"( (2,0,1,3,), )",-1,73387311,73387311,73387311,73387311,73387311,69338783,59118846,69338783,59118846,69720919,64559774,59583983,64559774,59583983,66270580,53305657,58049159,53305657,58049159,54759960,80782767,74589300,80782767,74589300,81131059,83530688,74927747,83530688,74927747,83388266,161215840,149868154,161215840,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(28,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (3,1,), (2,), (0,), )",-1,65842864,65842864,73387311,73387311,73387311,65309893,59102219,65320389,59110074,69720919,66061445,59582078,66062777,59583105,66270580,60718005,58042285,60753084,58071814,54759960,85072436,74588242,85073293,74589097,81131059,86188461,74928635,86188156,74928330,83388266,164116914,149868154,164116914,149868154,161094588,6.068131912926276,17.32971012097464,"(5.9822970472052805,7.768454312348222,4.539479244946322,)","(15,11,20,)","(5.929026587237474e-06,1.1858053174474947e-05,4.493090460640898e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (3,2,0,1,), )",-1,73387311,73387311,73387311,73387311,73387311,69110349,59117668,69110349,59117668,69720919,65957929,59584730,65957929,59584730,66270580,55242541,58089967,55242541,58089967,54759960,81138343,74589614,81138343,74589614,81131059,82686875,74929449,82686875,74929449,83388266,161200114,149868154,161200114,149868154,161094588,6.762170619300411,17.32971012097464,"(6.762170619300411,)","(30,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,), (3,), (2,0,), )",-1,65043748,65043748,73387311,73387311,73387311,62682700,59110752,62683792,59109861,69720919,62566657,59581982,62569015,59584286,66270580,58593910,58040539,58601665,58066982,54759960,75057902,74589135,75059257,74590116,81131059,75096522,74927648,75098371,74930082,83388266,151305676,149868154,151305676,149868154,161094588,5.996349320021278,17.32971012097464,"(7.281448534546757,3.018793951253024,6.842577397142666,)","(15,12,15,)","(1.1858053174474947e-05,1.1580130053198191e-06,5.929026587237474e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,3,0,2,), )",-1,73387311,73387311,73387311,73387311,73387311,71656538,59109178,71656538,59109178,69720919,65234920,59584924,65234920,59584924,66270580,54802107,58061493,54802107,58061493,54759960,83693208,74590612,83693208,74590612,81131059,85169648,74930569,85169648,74930569,83388266,163265158,149868154,163265158,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(29,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,), (1,), (3,2,), )",-1,65788349,65788349,73387311,73387311,73387311,65535983,59102802,65548882,59113456,69720919,66472823,59582108,66474012,59584463,66270580,60946261,58041619,60951673,58047222,54759960,85652897,74588187,85653019,74591553,81131059,86192115,74928635,86192219,74928315,83388266,163817038,149868154,163817038,149868154,161094588,6.062449424022667,17.32971012097464,"(4.539479244946322,7.281448534546757,6.214434958298794,)","(20,15,15,)","(4.493090460640898e-06,1.1858053174474947e-05,5.929026587237474e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,3,2,0,), )",-1,73387311,73387311,73387311,73387311,73387311,71389510,59109861,71389510,59109861,69720919,68560665,59584286,68560665,59584286,66270580,58278492,58066982,58278492,58066982,54759960,82836202,74590116,82836202,74590116,81131059,84925691,74930082,84925691,74930082,83388266,162730284,149868154,162730284,149868154,161094588,6.762170619300411,17.32971012097464,"(6.762170619300411,)","(29,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (2,), (0,3,1,), )",-1,70668869,70668869,73387311,73387311,73387311,66107115,59102250,66110866,59111790,69720919,64050826,59582040,64051410,59584269,66270580,53402064,58044481,53406868,58045838,54759960,82223898,74588625,82225537,74591425,81131059,84118072,74928456,84119121,74928336,83388266,164365472,149868154,164365472,149868154,161094588,6.517033059474592,17.32971012097464,"(7.768454312348222,6.099892641850048,)","(11,23,)","(1.1858053174474947e-05,3.952684391491649e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,), (3,1,2,), )",-1,67895269,67895269,73387311,73387311,73387311,67282398,59103829,67292650,59103091,69720919,66105420,59582101,66106547,59582076,66270580,61270366,58047446,61279307,58049398,54759960,84256772,74588208,84257930,74588622,81131059,85892342,74928616,85893315,74928433,83388266,162489938,149868154,162489938,149868154,161094588,6.260040323433066,17.32971012097464,"(4.539479244946322,6.833560682928648,)","(20,22,)","(4.493090460640898e-06,3.952684391491649e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,), (2,), (0,3,), )",-1,66151815,66151815,73387311,73387311,73387311,64658388,59102199,64670984,59114883,69720919,64731137,59581887,64731325,59582013,66270580,61351920,58039102,61356680,58045046,54759960,81513817,74588650,81516751,74589483,81131059,84076852,74928436,84077860,74929226,83388266,166162556,149868154,166162556,149868154,161094588,6.097067393254896,17.32971012097464,"(7.281448534546757,7.768454312348222,4.669183363062301,)","(15,11,15,)","(1.1858053174474947e-05,1.1858053174474947e-05,2.617109392022791e-06,)"
