dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed zlib compressed size (B),decomposed row-ordered zlib compressed size (B),reordered zlib compressed size (B),reordered row-based zlib compressed size (B),standard zlib compressed size (B),standard zlib compression ratio,decomposed zlib compression ratio,decomposed row-ordered zlib compression ratio,reordered zlib compression ratio,reordered row-based zlib compression ratio,WE,entropy word,entropy list,max rep
citytemp_f32,11625300,4,2906325,"( (0,), (1,2,), (3,), )",-1,4904382,4508915,4904583,4511106,4429315,2.62462705858581,2.37039039781159,2.57829211683964,2.3702932542889,2.57703986561167,3.65585216597966,9.42903568098595,"(2.319201665715632,5.829213434415731,0.645780129371529,)","(3002,9,5505,)"
citytemp_f32,11625300,4,2906325,"( (2,), (1,0,3,), )",-1,3804904,4511256,3807022,4512887,4429315,2.62462705858581,3.05534646866255,2.57695417861456,3.05364665610023,2.57602284302709,4.07528335122948,9.42903568098595,"(7.4892188191275215,2.9373048619301323,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,3,0,), )",-1,5091556,4511343,5093673,4512167,4429315,2.62462705858581,2.28325093547041,2.57690448276711,2.28230198522756,2.57643389528801,4.3265592510638,9.42903568098595,"(2.319201665715632,4.995678446179861,)","(3002,4,)"
citytemp_f32,11625300,4,2906325,"( (2,1,), (3,0,), )",-1,5067505,4511082,5068181,4514032,4429315,2.62462705858581,2.29408752433397,2.57705357606002,2.29378153621585,2.57536942582596,4.15571881331825,9.42903568098595,"(5.829213434415732,2.4822241922207766,)","(9,3,)"
citytemp_f32,11625300,4,2906325,"( (2,3,0,1,), )",-1,4428161,4511473,4428161,4511473,4429315,2.62462705858581,2.62531104898851,2.57683022817603,2.62531104898851,2.57683022817603,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,2,3,), )",-1,5071726,4510862,5072825,4511106,4429315,2.62462705858581,2.29217824464492,2.57717926196811,2.29168165667059,2.57703986561167,4.32476808517422,9.42903568098595,"(2.319201665715632,4.99329022499375,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (3,1,2,0,), )",-1,4837606,4510697,4837606,4510697,4429315,2.62462705858581,2.40311013340069,2.5772735344449,2.40311013340069,2.5772735344449,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,3,), (2,0,), )",-1,5068910,4511903,5070125,4511525,4429315,2.62462705858581,2.2934516493684,2.57658464732065,2.29290204876606,2.57680052753781,4.15750997920784,9.42903568098595,"(2.4822241922207766,5.832795766194901,)","(3,9,)"
citytemp_f32,11625300,4,2906325,"( (3,0,1,2,), )",-1,4430115,4508628,4430115,4508628,4429315,2.62462705858581,2.62415309760582,2.57845623990269,2.62415309760582,2.57845623990269,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,2,), (3,0,), )",-1,5076650,4509279,5077584,4512167,4429315,2.62462705858581,2.28995499000325,2.57808399081095,2.28953376251383,2.57643389528801,4.15571881331825,9.42903568098595,"(5.829213434415731,2.4822241922207766,)","(9,3,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (2,), (3,), )",-1,4509256,4509256,4511106,4511106,4429315,2.62462705858581,2.57809714063695,2.57809714063695,2.57703986561167,2.57703986561167,3.19335056998258,9.42903568098595,"(2.319201665715632,2.319201665715632,7.4892188191275215,0.645780129371529,)","(3002,3002,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,), (2,1,), )",-1,4895237,4510718,4896558,4511528,4429315,2.62462705858581,2.37481862471623,2.57726153574664,2.37417794295503,2.57679881406034,3.65585216597966,9.42903568098595,"(2.319201665715632,0.645780129371529,5.829213434415732,)","(3002,5505,9,)"
citytemp_f32,11625300,4,2906325,"( (1,), (3,0,2,), )",-1,5078852,4509090,5079002,4509939,4429315,2.62462705858581,2.28896215128931,2.57819205205485,2.28889455054359,2.57770670512395,4.3265592510638,9.42903568098595,"(2.319201665715632,4.995678446179861,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,2,1,), (3,), )",-1,4594754,4510641,4594899,4512662,4429315,2.62462705858581,2.5301245725016,2.5773055315198,2.5300447300365,2.57615128276835,4.01866194446916,9.42903568098595,"(5.1429558828350315,0.645780129371529,)","(12,5505,)"
citytemp_f32,11625300,4,2906325,"( (2,1,0,3,), )",-1,4291780,4512887,4291780,4512887,4429315,2.62462705858581,2.70873623531495,2.57602284302709,2.70873623531495,2.57602284302709,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,2,3,1,), )",-1,4873632,4512162,4873632,4512162,4429315,2.62462705858581,2.38534628794295,2.57643675027625,2.38534628794295,2.57643675027625,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (1,2,0,3,), )",-1,4835029,4512670,4835029,4512670,4429315,2.62462705858581,2.4043909560832,2.5761467158024,2.4043909560832,2.5761467158024,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,1,2,3,), )",-1,4429315,4511106,4429315,4511106,4429315,2.62462705858581,2.62462705858581,2.57703986561167,2.62462705858581,2.57703986561167,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,0,), (2,3,), )",-1,4069528,4510773,4071800,4511097,4429315,2.62462705858581,2.85667035587419,2.57723011111399,2.855076378997,2.57704500701271,3.86695971737819,9.42903568098595,"(2.7059092775622076,5.02801015719418,)","(6004,9,)"
citytemp_f32,11625300,4,2906325,"( (3,1,0,), (2,), )",-1,3806656,4509687,3806716,4508629,4429315,2.62462705858581,3.05394025622489,2.5778507466261,3.05389212118792,2.57845566800906,4.07528335122948,9.42903568098595,"(2.9373048619301323,7.4892188191275215,)","(5,3002,)"
citytemp_f32,11625300,4,2906325,"( (2,3,1,), (0,), )",-1,5090956,4511343,5091400,4511473,4429315,2.62462705858581,2.28352003042258,2.57690448276711,2.28332089405664,2.57683022817603,4.32476808517422,9.42903568098595,"(4.993290224993748,2.319201665715632,)","(4,3002,)"
citytemp_f32,11625300,4,2906325,"( (1,), (0,2,), (3,), )",-1,4905377,4508911,4905458,4511097,4429315,2.62462705858581,2.36990959104672,2.57829440412552,2.36987045857899,2.57704500701271,3.65764333186924,9.42903568098595,"(2.319201665715632,5.832795766194902,0.645780129371529,)","(3002,8,5505,)"
citytemp_f32,11625300,4,2906325,"( (1,3,0,), (2,), )",-1,3834735,4510969,3834400,4509939,4429315,2.62462705858581,3.03157845326991,2.57711813138153,3.03184331316503,2.57770670512395,4.07528335122948,9.42903568098595,"(2.9373048619301323,7.4892188191275215,)","(5,3002,)"
citytemp_f32,11625300,4,2906325,"( (1,0,), (2,), (3,), )",-1,3677347,4509338,3678286,4511097,4429315,2.62462705858581,3.16132798998843,2.578050259262,3.1605209600341,2.57704500701271,3.38670437590587,9.42903568098595,"(2.7059092775622076,7.4892188191275215,0.645780129371529,)","(6004,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (2,0,1,3,), )",-1,4291780,4512885,4291780,4512885,4429315,2.62462705858581,2.70873623531495,2.57602398465726,2.70873623531495,2.57602398465726,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,), (0,), )",-1,4681524,4509620,4683182,4510697,4429315,2.62462705858581,2.48322982003296,2.57788904608371,2.48235067524602,2.5772735344449,3.69321721732118,9.42903568098595,"(2.4822241922207766,7.4892188191275215,2.319201665715632,)","(3,3002,3002,)"
citytemp_f32,11625300,4,2906325,"( (3,2,0,1,), )",-1,4323796,4511575,4323796,4511575,4429315,2.62462705858581,2.6886791143708,2.57677196987748,2.6886791143708,2.57677196987748,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,), (3,), (2,0,), )",-1,4896225,4510716,4897485,4511525,4429315,2.62462705858581,2.37433941454896,2.57726267847499,2.37372855659589,2.57680052753781,3.65764333186924,9.42903568098595,"(2.319201665715632,0.645780129371529,5.832795766194901,)","(3002,5505,9,)"
citytemp_f32,11625300,4,2906325,"( (1,3,0,2,), )",-1,4339804,4509939,4339804,4509939,4429315,2.62462705858581,2.67876152932252,2.57770670512395,2.67876152932252,2.57770670512395,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (3,2,), )",-1,4901599,4510622,4902721,4510005,4429315,2.62462705858581,2.37173624362172,2.57731638785072,2.37119346583254,2.57766898262862,3.67360591145491,9.42903568098595,"(2.319201665715632,2.319201665715632,5.02801015719418,)","(3002,3002,9,)"
citytemp_f32,11625300,4,2906325,"( (1,3,2,0,), )",-1,4935205,4511525,4935205,4511525,4429315,2.62462705858581,2.3555860394857,2.57680052753781,2.3555860394857,2.57680052753781,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (2,), (0,3,1,), )",-1,3834735,4510969,3836206,4514030,4429315,2.62462705858581,3.03157845326991,2.57711813138153,3.03041598913093,2.57537056687705,4.07528335122948,9.42903568098595,"(7.4892188191275215,2.9373048619301323,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,1,2,), )",-1,5078470,4509092,5078624,4509938,4429315,2.62462705858581,2.28913432588949,2.5781909085022,2.28906491207067,2.5777072766854,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (0,3,), )",-1,4681941,4510443,4683427,4512670,4429315,2.62462705858581,2.48300864961775,2.57741867040555,2.48222081821709,2.5761467158024,3.69321721732118,9.42903568098595,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,0,), )",-1,5068493,4511080,5068900,4510697,4429315,2.62462705858581,2.29364033845958,2.57705471860397,2.29345617392334,2.5772735344449,4.15750997920784,9.42903568098595,"(2.4822241922207766,5.832795766194901,)","(3,9,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,3,2,), )",-1,5123640,4509921,5123675,4510005,4429315,2.62462705858581,2.26895332224746,2.57771699326884,2.26893782294935,2.57766898262862,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,), (3,), )",-1,3677347,4509338,3678286,4511106,4429315,2.62462705858581,3.16132798998843,2.578050259262,3.1605209600341,2.57703986561167,3.38670437590587,9.42903568098595,"(2.7059092775622076,7.4892188191275215,0.645780129371529,)","(6004,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,2,), )",-1,5077645,4509275,5077935,4508629,4429315,2.62462705858581,2.28950625732992,2.57808627772757,2.28937550401886,2.57845566800906,4.15750997920784,9.42903568098595,"(2.4822241922207766,5.832795766194902,)","(3,8,)"
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,), (3,), )",-1,4896225,4510716,4896371,4512885,4429315,2.62462705858581,2.37433941454896,2.57726267847499,2.37426861649168,2.57602398465726,3.65764333186924,9.42903568098595,"(5.832795766194901,2.319201665715632,0.645780129371529,)","(9,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,), (3,1,), )",-1,4681524,4509620,4682678,4512162,4429315,2.62462705858581,2.48322982003296,2.57788904608371,2.48261785243401,2.57643675027625,3.69321721732118,9.42903568098595,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (3,2,), )",-1,4069690,4510704,4071576,4510005,4429315,2.62462705858581,2.85655664190639,2.5772695348664,2.85523345259919,2.57766898262862,3.86695971737819,9.42903568098595,"(2.7059092775622076,5.02801015719418,)","(6004,9,)"
citytemp_f32,11625300,4,2906325,"( (2,1,3,0,), )",-1,4300038,4514032,4300038,4514032,4429315,2.62462705858581,2.70353424783688,2.57536942582596,2.70353424783688,2.57536942582596,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (1,2,3,0,), )",-1,4873588,4512167,4873588,4512167,4429315,2.62462705858581,2.38536782345984,2.57643389528801,2.38536782345984,2.57643389528801,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,3,), )",-1,5068910,4511903,5069622,4512885,4429315,2.62462705858581,2.2934516493684,2.57658464732065,2.29312954693664,2.57602398465726,4.15750997920784,9.42903568098595,"(5.832795766194901,2.4822241922207766,)","(9,3,)"
citytemp_f32,11625300,4,2906325,"( (3,2,1,0,), )",-1,4323798,4511573,4323798,4511573,4429315,2.62462705858581,2.68867787070534,2.57677311217174,2.68867787070534,2.57677311217174,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (3,1,0,2,), )",-1,4430115,4508629,4430115,4508629,4429315,2.62462705858581,2.62415309760582,2.57845566800906,2.62415309760582,2.57845566800906,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,), (0,), )",-1,4901437,4510691,4901957,4511473,4429315,2.62462705858581,2.37181463313718,2.57727696266492,2.37156303084666,2.57683022817603,3.67360591145491,9.42903568098595,"(5.02801015719418,2.319201665715632,2.319201665715632,)","(9,3002,3002,)"
citytemp_f32,11625300,4,2906325,"( (1,0,3,2,), )",-1,4330936,4510005,4330936,4510005,4429315,2.62462705858581,2.68424654624312,2.57766898262862,2.68424654624312,2.57766898262862,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,), (3,2,0,), )",-1,5102879,4511444,5104382,4511525,4429315,2.62462705858581,2.27818453073255,2.57684679229089,2.27751371272761,2.57680052753781,4.3265592510638,9.42903568098595,"(2.319201665715632,4.995678446179861,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (2,0,1,), (3,), )",-1,4186944,4510861,4188788,4512885,4429315,2.62462705858581,2.77655970559912,2.57717983329568,2.7753374006992,2.57602398465726,4.01866194446916,9.42903568098595,"(5.1429558828350315,0.645780129371529,)","(13,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,3,1,2,), )",-1,4339743,4509938,4339743,4509938,4429315,2.62462705858581,2.67879918234789,2.5777072766854,2.67879918234789,2.5777072766854,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,0,), )",-1,4069528,4510773,4070334,4511473,4429315,2.62462705858581,2.85667035587419,2.57723011111399,2.85610468330117,2.57683022817603,3.86695971737819,9.42903568098595,"(5.02801015719418,2.7059092775622076,)","(9,6004,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,3,), )",-1,4069528,4510773,4071800,4511106,4429315,2.62462705858581,2.85667035587419,2.57723011111399,2.855076378997,2.57703986561167,3.86695971737819,9.42903568098595,"(2.7059092775622076,5.02801015719418,)","(6004,9,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,), (2,), )",-1,4681524,4509620,4681268,4508629,4429315,2.62462705858581,2.48322982003296,2.57788904608371,2.4833656180334,2.57845566800906,3.69321721732118,9.42903568098595,"(2.4822241922207766,2.319201665715632,7.4892188191275215,)","(3,3002,3002,)"
citytemp_f32,11625300,4,2906325,"( (0,3,), (2,1,), )",-1,5067922,4511905,5069143,4511528,4429315,2.62462705858581,2.29389876166208,2.57658350519348,2.29334623229213,2.57679881406034,4.15571881331825,9.42903568098595,"(2.4822241922207766,5.829213434415732,)","(3,9,)"
citytemp_f32,11625300,4,2906325,"( (3,0,2,1,), )",-1,4837437,4510699,4837437,4510699,4429315,2.62462705858581,2.40319408810905,2.57727239170692,2.40319408810905,2.57727239170692,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,0,2,3,), )",-1,4429314,4511097,4429314,4511097,4429315,2.62462705858581,2.62462765114417,2.57704500701271,2.62462765114417,2.57704500701271,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,1,2,), (3,), )",-1,4187981,4509264,4189795,4511106,4429315,2.62462705858581,2.77587219235235,2.57809256676921,2.77467035976701,2.57703986561167,4.01866194446916,9.42903568098595,"(5.1429558828350315,0.645780129371529,)","(12,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,3,2,1,), )",-1,4934687,4511528,4934687,4511528,4429315,2.62462705858581,2.35583330817132,2.57679881406034,2.35583330817132,2.57679881406034,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,2,1,3,), )",-1,4834827,4512662,4834827,4512662,4429315,2.62462705858581,2.40449141199882,2.57615128276835,2.40449141199882,2.57615128276835,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,0,3,), )",-1,5107618,4512725,5106713,4512670,4429315,2.62462705858581,2.27607076331864,2.57611531834978,2.27647412337447,2.5761467158024,4.3265592510638,9.42903568098595,"(2.319201665715632,4.995678446179861,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,1,3,), )",-1,5107076,4512727,5106152,4512662,4429315,2.62462705858581,2.27631231648011,2.57611417663865,2.27672423382618,2.57615128276835,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (0,1,), )",-1,4069528,4510773,4070334,4511473,4429315,2.62462705858581,2.85667035587419,2.57723011111399,2.85610468330117,2.57683022817603,3.86695971737819,9.42903568098595,"(5.02801015719418,2.7059092775622076,)","(9,6004,)"
citytemp_f32,11625300,4,2906325,"( (2,0,3,1,), )",-1,4299974,4514030,4299974,4514030,4429315,2.62462705858581,2.70357448672945,2.57537056687705,2.70357448672945,2.57537056687705,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (1,2,), (0,3,), )",-1,5077067,4510102,5077961,4512670,4429315,2.62462705858581,2.28976690675936,2.57761354399524,2.28936378203771,2.5761467158024,4.15571881331825,9.42903568098595,"(5.829213434415731,2.4822241922207766,)","(9,3,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (3,0,), )",-1,4681524,4509620,4682684,4512167,4429315,2.62462705858581,2.48322982003296,2.57788904608371,2.48261467141494,2.57643389528801,3.69321721732118,9.42903568098595,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,2,1,), )",-1,5102319,4511442,5103815,4511528,4429315,2.62462705858581,2.27843457063347,2.57684793465149,2.27776672939752,2.57679881406034,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,2,), (1,3,), )",-1,5078062,4510098,5078950,4512662,4429315,2.62462705858581,2.28931824778823,2.57761583007731,2.28891798501659,2.57615128276835,4.15750997920784,9.42903568098595,"(5.832795766194902,2.4822241922207766,)","(8,3,)"
citytemp_f32,11625300,4,2906325,"( (0,1,3,2,), )",-1,4330936,4510005,4330936,4510005,4429315,2.62462705858581,2.68424654624312,2.57766898262862,2.68424654624312,2.57766898262862,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (2,3,), )",-1,4901437,4510691,4902871,4511106,4429315,2.62462705858581,2.37181463313718,2.57727696266492,2.37112092078295,2.57703986561167,3.67360591145491,9.42903568098595,"(2.319201665715632,2.319201665715632,5.02801015719418,)","(3002,3002,9,)"
citytemp_f32,11625300,4,2906325,"( (2,3,1,0,), )",-1,4428161,4511473,4428161,4511473,4429315,2.62462705858581,2.62531104898851,2.57683022817603,2.62531104898851,2.57683022817603,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,3,1,), )",-1,5090956,4511343,5093106,4512162,4429315,2.62462705858581,2.28352003042258,2.57690448276711,2.28255606696582,2.57643675027625,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,4,)"
