Dataset,FeatureScenario,k,Silhouette,DaviesBouldin,CalinskiHarabasz,GapStatistic,ClusterConfig,CompressionTool,StandardSize(B),StandardRatio,DecomposedSize(B)_ColOrder,DecomposedRatio_ColOrder,DecomposedSize(B)_RowOrder,DecomposedRatio_RowOrder
ts_gas_f32,Entropy,2,0.7463136098307395,0.002785929833448649,52356.07805454476,3.2875180698349804,"(1,2,3)|(4)",bz2,73932989,4.158533344296414,77993212,3.942045623149871,128707218,2.3887766729601756
ts_gas_f32,Entropy,3,0.3175418057684657,0.11820850365958314,152740.71852037864,3.6252853825279496,"(1,3)|(2)|(4)",bz2,73932989,4.158533344296414,110882076,2.7727907980366457,128670499,2.3894583637232962
ts_gas_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
ts_gas_f32,Entropy_Mean,2,0.7056879426415399,0.038111382733305416,305.7068834611987,0.718218509262975,"(1,2,3)|(4)",bz2,73932989,4.158533344296414,77993212,3.942045623149871,128707218,2.3887766729601756
ts_gas_f32,Entropy_Mean,3,0.48240637417859583,0.012214217501798548,82968.68998474562,3.166008464796648,"(1,2)|(3)|(4)",bz2,73932989,4.158533344296414,93929705,3.273222246359658,128666126,2.389539574697384
ts_gas_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
ts_gas_f32,Entropy_Std,2,0.44886746396670074,0.2718773754284163,6.012705483048164,-0.42364755757945094,"(1,2,3)|(4)",bz2,73932989,4.158533344296414,77993212,3.942045623149871,128707218,2.3887766729601756
ts_gas_f32,Entropy_Std,3,0.4989587007863666,0.0009609129356424649,615813.0032279663,4.363772189023671,"(1,2)|(3)|(4)",bz2,73932989,4.158533344296414,93929705,3.273222246359658,128666126,2.389539574697384
ts_gas_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
ts_gas_f32,Entropy_Max,2,0.7382752055222958,0.010272291739290102,4210.510994336718,1.9472585291044138,"(1,2,3)|(4)",bz2,73932989,4.158533344296414,77993212,3.942045623149871,128707218,2.3887766729601756
ts_gas_f32,Entropy_Max,3,0.48934032973231356,0.0071871268540433,3091141.279633768,4.712184772317422,"(1,2)|(3)|(4)",bz2,73932989,4.158533344296414,93929705,3.273222246359658,128666126,2.389539574697384
ts_gas_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
ts_gas_f32,Entropy_Min,2,0.8953382155379656,0.10354211461790495,93.40914920614013,0.4460950868512006,"(1,2)|(3,4)",bz2,73932989,4.158533344296414,93053170,3.3040550902242236,128665477,2.3895516277454907
ts_gas_f32,Entropy_Min,3,0.4999170994611681,7.771836881244501e-05,46226830.560918726,6.281715357879074,"(1,2)|(3)|(4)",bz2,73932989,4.158533344296414,93929705,3.273222246359658,128666126,2.389539574697384
ts_gas_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
ts_gas_f32,Frequency,2,0.7421603694411585,0.006174904250271655,11119.407853064462,2.952965678163509,"(1,2,3)|(4)",bz2,73932989,4.158533344296414,77993212,3.942045623149871,128707218,2.3887766729601756
ts_gas_f32,Frequency,3,0.37107194838773866,0.08515368577002846,60373.488685259894,3.0502190182942135,"(1,2)|(3)|(4)",bz2,73932989,4.158533344296414,93929705,3.273222246359658,128666126,2.389539574697384
ts_gas_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
ts_gas_f32,All_Features,2,0.6152304346036875,0.11842471493243759,31.691327449316564,0.6340782996109406,"(1,2,3)|(4)",bz2,73932989,4.158533344296414,77993212,3.942045623149871,128707218,2.3887766729601756
ts_gas_f32,All_Features,3,0.49614880977978615,0.0028983285526959445,189304.1146130336,4.823705136154285,"(1,2)|(3)|(4)",bz2,73932989,4.158533344296414,93929705,3.273222246359658,128666126,2.389539574697384
ts_gas_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,73932989,4.158533344296414,128643606,2.3899578810003197,128643606,2.3899578810003197
acs_wht_f32,Entropy,2,0.6740516413529783,0.06547539764722744,103.67193201471592,0.20069256691733728,"(1,2,3)|(4)",bz2,155202108,1.449722577221696,146490118,1.5359397826411745,138844860,1.6205137158120222
acs_wht_f32,Entropy,3,0.4999808422704213,1.3668641664842915e-05,23993192029.86124,9.382865340709767,"(1,2)|(3)|(4)",bz2,155202108,1.449722577221696,138785412,1.6212078543240553,138810300,1.620917179777005
acs_wht_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
acs_wht_f32,Entropy_Mean,2,0.661993035237614,0.07543472053115244,78.10429384228318,0.6725363483644993,"(1,2,3)|(4)",bz2,155202108,1.449722577221696,146490118,1.5359397826411745,138844860,1.6205137158120222
acs_wht_f32,Entropy_Mean,3,0.4999859033255195,1.0152655309966503e-05,33592703595.779778,9.54609528837759,"(1,2)|(3)|(4)",bz2,155202108,1.449722577221696,138785412,1.6212078543240553,138810300,1.620917179777005
acs_wht_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
acs_wht_f32,Entropy_Std,2,0.6467851211369042,0.08779877285352672,57.65547966719297,0.285548017793956,"(1,2,3)|(4)",bz2,155202108,1.449722577221696,146490118,1.5359397826411745,138844860,1.6205137158120222
acs_wht_f32,Entropy_Std,3,0.4999809916708666,1.3846570460772134e-05,13758859943.950663,8.96558447515311,"(1,2)|(3)|(4)",bz2,155202108,1.449722577221696,138785412,1.6212078543240553,138810300,1.620917179777005
acs_wht_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
acs_wht_f32,Entropy_Max,2,0.7382218790019699,0.010403020580398287,4106.684925906898,2.3891751619454236,"(1,2,3)|(4)",bz2,155202108,1.449722577221696,146490118,1.5359397826411745,138844860,1.6205137158120222
acs_wht_f32,Entropy_Max,3,0.4976520494467599,0.0015834691719350117,62109162.50472362,6.076327337173238,"(1,2)|(3)|(4)",bz2,155202108,1.449722577221696,138785412,1.6212078543240553,138810300,1.620917179777005
acs_wht_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
acs_wht_f32,Entropy_Min,2,-1.0,-1.0,-1.0,-1.0,"(1,2,3,4)",bz2,155202108,1.449722577221696,155202108,1.449722577221696,138847144,1.6204870587759443
acs_wht_f32,Entropy_Min,3,-1.0,-1.0,-1.0,-1.0,"(1,2,3,4)",bz2,155202108,1.449722577221696,155202108,1.449722577221696,138847144,1.6204870587759443
acs_wht_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
acs_wht_f32,Frequency,2,0.7348852208925825,0.01336271541968942,2489.0178100315898,2.0204292455637365,"(1,2,3)|(4)",bz2,155202108,1.449722577221696,146490118,1.5359397826411745,138844860,1.6205137158120222
acs_wht_f32,Frequency,3,0.4998277176792524,0.00011656437559046155,6993816621.464493,8.758652655906376,"(1,2)|(3)|(4)",bz2,155202108,1.449722577221696,138785412,1.6212078543240553,138810300,1.620917179777005
acs_wht_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
acs_wht_f32,All_Features,2,0.6880880273802685,0.05404424838388474,152.16633636031207,1.3438690849572519,"(1,2,3)|(4)",bz2,155202108,1.449722577221696,146490118,1.5359397826411745,138844860,1.6205137158120222
acs_wht_f32,All_Features,3,0.4996796255182581,0.0002261595179677934,125167781.94853376,7.4304923644528555,"(1,2)|(3)|(4)",bz2,155202108,1.449722577221696,138785412,1.6212078543240553,138810300,1.620917179777005
acs_wht_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,155202108,1.449722577221696,138810491,1.6209149494327486,138810491,1.6209149494327486
tpcds_store_f32,Entropy,2,0.7083148889199962,0.2854860612253027,24.201218283312592,-0.5984209761309861,"(2,3)|(1,4)",bz2,149916015,1.8444724000968142,177011085,1.5621391846730954,173157793,1.5969015728908025
tpcds_store_f32,Entropy,3,0.3467811890337237,0.13603726432327762,16.582369066431305,-0.9306037587769349,"(2,3)|(1)|(4)",bz2,149916015,1.8444724000968142,172208437,1.605705021293469,173155434,1.5969233284356528
tpcds_store_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,149916015,1.8444724000968142,173144577,1.597023463229807,173144577,1.597023463229807
