dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
hdr_palermo_f32,843454588,4,210863647,"( (2,1,0,3,), )",-1,144519954,146884498,144519954,146884498,144531710,5.835775332624238,5.836250044751606,5.742298196777716,5.836250044751606,5.742298196777716,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(76,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,2,3,1,), )",-1,144531774,146894534,144531774,146894534,144531710,5.835775332624238,5.835772748489201,5.74190587649776,5.835772748489201,5.74190587649776,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(78,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,2,0,3,), )",-1,144666878,146888809,144666878,146888809,144531710,5.835775332624238,5.830322736348814,5.742129667618178,5.830322736348814,5.742129667618178,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(77,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,2,3,), )",-1,144531710,146893037,144531710,146893037,144531710,5.835775332624238,5.835775332624238,5.741964392771047,5.835775332624238,5.741964392771047,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(78,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,0,), (2,3,), )",-1,142112608,146889799,142117811,146893037,144531710,5.835775332624238,5.935114412930906,5.742090967120188,5.934897125596735,5.741964392771047,2.9040514865355673,9.339189132243394,"(-0.0,5.808102973071135,)","(421727294,38,)","(2.3712005701959617e-09,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,0,), (2,), )",-1,148002075,146885151,148009630,146887725,144531710,5.835775332624238,5.698937585841279,5.742272668528625,5.69864668940798,5.742172043307226,3.1246228508279854,9.339189132243394,"(1.5813739710953856,7.754369490025784,)","(59,31,)","(1.422720342117577e-08,1.1571458782556293e-06,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,3,1,), (0,), )",-1,143343993,146889844,143343971,146889793,144531710,5.835775332624238,5.884129291696235,5.7420892080190375,5.884130194774637,5.7420912016670895,3.5739952737754646,9.339189132243394,"(4.765327031700619,-0.0,)","(58,210863647,)","(3.8571529275187643e-07,4.742401140391923e-09,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (0,2,), (3,), )",-1,147731179,146889071,147732407,146893037,144531710,5.835775332624238,5.7093877792717,5.742119425617444,5.709340320976426,5.741964392771047,2.917147619844829,9.339189132243394,"(-0.0,4.839640865582987,1.9893087482133431,)","(210863647,41,4367,)","(4.742401140391923e-09,5.785729391278147e-07,4.268161026352731e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,3,0,), (2,), )",-1,148002033,146884182,148009537,146886112,144531710,5.835775332624238,5.698939203085136,5.742310550498896,5.6986502700836095,5.742235099803037,3.1246228508279854,9.339189132243394,"(1.5813739710953856,7.754369490025784,)","(59,31,)","(1.422720342117577e-08,1.1571458782556293e-06,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,0,), (2,), (3,), )",-1,146885114,146885114,146893037,146893037,144531710,5.835775332624238,5.742274114993028,5.742274114993028,5.741964392771047,5.741964392771047,2.435919559559782,9.339189132243394,"(-0.0,7.754369490025784,1.9893087482133431,)","(421727294,31,4367,)","(2.3712005701959617e-09,1.1571458782556293e-06,4.268161026352731e-08,)"
