Dataset,FeatureScenario,k,Silhouette,DaviesBouldin,CalinskiHarabasz,GapStatistic,ClusterConfig,CompressionTool,StandardSize(B),StandardRatio,DecomposedSize(B)_ColOrder,DecomposedRatio_ColOrder,DecomposedSize(B)_RowOrder,DecomposedRatio_RowOrder
tpch_lineitem_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
tpch_lineitem_f32,Entropy_Mean,2,0.23705170269287065,0.3194547792821023,3.648082629464566,-0.31451570771854054,"(1,2,3)|(4)",fastlz,593910656,1.61602895368828,587767015,1.6329205135813891,755101073,1.2710574124690721
tpch_lineitem_f32,Entropy_Mean,3,0.17149249054382198,0.24953077399398202,8.197734645397277,-1.204513854527314,"(1,2)|(3)|(4)",fastlz,593910656,1.61602895368828,646520474,1.4845265611804894,755100985,1.2710575605989973
tpch_lineitem_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
tpch_lineitem_f32,Entropy_Std,2,0.5773660009802244,0.12047538955248928,26.505510163887173,-0.033029984358991626,"(2,3,4)|(1)",fastlz,593910656,1.61602895368828,628318817,1.5275315493217196,755095445,1.2710668861206016
tpch_lineitem_f32,Entropy_Std,3,0.26007911499939185,0.17052167094869505,52.522161462206164,-0.31764744663113476,"(2,4)|(3)|(1)",fastlz,593910656,1.61602895368828,687594875,1.395846378290705,755089796,1.2710763952635906
tpch_lineitem_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
tpch_lineitem_f32,Entropy_Max,2,0.2412847405094088,0.3184403304282418,3.687218733829443,-0.4713726675640644,"(1,2,3)|(4)",fastlz,593910656,1.61602895368828,587767015,1.6329205135813891,755101073,1.2710574124690721
tpch_lineitem_f32,Entropy_Max,3,0.1781363411875111,0.24587410847984326,8.457613435230275,-1.2042714277848399,"(1,2)|(3)|(4)",fastlz,593910656,1.61602895368828,646520474,1.4845265611804894,755100985,1.2710575605989973
tpch_lineitem_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
tpch_lineitem_f32,Entropy_Min,2,0.23487623693087387,0.3191007636247395,3.636353962118252,-0.3423197790712401,"(1,2,3)|(4)",fastlz,593910656,1.61602895368828,587767015,1.6329205135813891,755101073,1.2710574124690721
tpch_lineitem_f32,Entropy_Min,3,0.16449272305352106,0.2535680365644663,7.9434119536515615,-1.2748982502256327,"(1,2)|(3)|(4)",fastlz,593910656,1.61602895368828,646520474,1.4845265611804894,755100985,1.2710575605989973
tpch_lineitem_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
tpch_lineitem_f32,Frequency,2,0.644440059120736,0.07089449470102957,68.18421443368258,0.5008624164488351,"(1,2,4)|(3)",fastlz,593910656,1.61602895368828,625943276,1.5333287420759834,755104947,1.2710508914199976
tpch_lineitem_f32,Frequency,3,0.15085222323946354,0.22739522824919944,76.14230876498422,-0.1984542821309807,"(1,2)|(4)|(3)",fastlz,593910656,1.61602895368828,646520474,1.4845265611804894,755100985,1.2710575605989973
tpch_lineitem_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
tpch_lineitem_f32,All_Features,2,0.23772054992974778,0.31901931966032054,3.6571179500691477,-0.07801394517623392,"(1,2,3)|(4)",fastlz,593910656,1.61602895368828,587767015,1.6329205135813891,755101073,1.2710574124690721
tpch_lineitem_f32,All_Features,3,0.17139657155375557,0.2496654907305098,8.195028028904135,-0.1427009559881416,"(1,2)|(3)|(4)",fastlz,593910656,1.61602895368828,646520474,1.4845265611804894,755100985,1.2710575605989973
tpch_lineitem_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,593910656,1.61602895368828,755100828,1.2710578248763356,755100828,1.2710578248763356
jw_mirimage_f32,Entropy,2,0.7414374185967334,0.007503448683566715,7890.826146846376,2.4271869950709926,"(1,2,3)|(4)",fastlz,169074782,1.00004789596594,131167322,1.2890625303762777,130742744,1.2932486716050566
jw_mirimage_f32,Entropy,3,0.48846841711495326,0.007751223138294808,4949508.219895829,5.239286955464513,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
jw_mirimage_f32,Entropy_Mean,2,0.7078039881906175,0.0365680263602097,332.2585861226096,1.0057616204357753,"(1,2,3)|(4)",fastlz,169074782,1.00004789596594,131167322,1.2890625303762777,130742744,1.2932486716050566
jw_mirimage_f32,Entropy_Mean,3,0.48969795185978604,0.007142276115056037,262593.36353159667,3.244791589827034,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
jw_mirimage_f32,Entropy_Std,2,0.9306236296934758,0.06926085409409526,369.1898450286171,0.5860891501158156,"(1,2)|(3,4)",fastlz,169074782,1.00004789596594,151492654,1.116112732436518,130742744,1.2932486716050566
jw_mirimage_f32,Entropy_Std,3,0.4767130685055563,0.022576626382655497,510.5009511585724,0.1555457907431581,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
jw_mirimage_f32,Entropy_Max,2,0.747411267474085,0.0022958042854438576,84322.80791926492,3.8344548966451946,"(1,2,3)|(4)",fastlz,169074782,1.00004789596594,131167322,1.2890625303762777,130742744,1.2932486716050566
jw_mirimage_f32,Entropy_Max,3,0.4985611082725525,0.0009617324621394877,3394082901.2480288,8.369269480367112,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
jw_mirimage_f32,Entropy_Min,2,0.6499880176171329,0.08396396199180425,62.98497773428488,0.010527061593127718,"(1,2,3)|(4)",fastlz,169074782,1.00004789596594,131167322,1.2890625303762777,130742744,1.2932486716050566
jw_mirimage_f32,Entropy_Min,3,0.4825864900648191,0.012636792433765552,17885.655829741805,2.1937279895286474,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
jw_mirimage_f32,Frequency,2,0.7246819022765741,0.021161863267835895,983.2583076698896,1.7462358560015456,"(1,2,3)|(4)",fastlz,169074782,1.00004789596594,131167322,1.2890625303762777,130742744,1.2932486716050566
jw_mirimage_f32,Frequency,3,0.44399651195724793,0.03809152782824974,26587.903551512845,2.4716017738722424,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
jw_mirimage_f32,All_Features,2,0.6809902308644162,0.05921328109881311,126.65375362605697,1.1710194378332308,"(1,2,3)|(4)",fastlz,169074782,1.00004789596594,131167322,1.2890625303762777,130742744,1.2932486716050566
jw_mirimage_f32,All_Features,3,0.4830149889195169,0.01204857708871728,37215.182066883506,3.7695002289168684,"(1,2)|(3)|(4)",fastlz,169074782,1.00004789596594,130740568,1.2932701959807915,130742763,1.293248483665593
jw_mirimage_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,169074782,1.00004789596594,130742782,1.293248295726184,130742782,1.293248295726184
hdr_palermo_f32,Entropy,2,0.5995991772990421,0.12467973283102107,28.590763686124514,0.13063373554471241,"(1,2,4)|(3)",fastlz,379576847,2.2220917810616623,246366145,3.4235815639360676,230784561,3.6547271114899234
hdr_palermo_f32,Entropy,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
hdr_palermo_f32,Entropy_Mean,2,0.6109252379248161,0.11603998738352422,33.00670229496795,0.010537613483844743,"(1,2,4)|(3)",fastlz,379576847,2.2220917810616623,246366145,3.4235815639360676,230784561,3.6547271114899234
hdr_palermo_f32,Entropy_Mean,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
hdr_palermo_f32,Entropy_Std,2,0.9843804514284253,0.015615739723922911,4100.859371110575,1.981077734754682,"(1,2)|(3,4)",fastlz,379576847,2.2220917810616623,346867595,2.4316327156475945,230783864,3.6547381492841287
hdr_palermo_f32,Entropy_Std,3,0.5,0.0,1.0,inf,"(1,2)|(3)|(4)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
hdr_palermo_f32,Entropy_Max,2,0.5772637963840208,0.14130933650114405,22.257468501210422,-0.18530700875039327,"(1,2,4)|(3)",fastlz,379576847,2.2220917810616623,246366145,3.4235815639360676,230784561,3.6547271114899234
hdr_palermo_f32,Entropy_Max,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
hdr_palermo_f32,Entropy_Min,2,0.6474759603584073,0.08724337612407917,58.391893019808464,0.2363626361419302,"(1,2,4)|(3)",fastlz,379576847,2.2220917810616623,246366145,3.4235815639360676,230784561,3.6547271114899234
hdr_palermo_f32,Entropy_Min,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
hdr_palermo_f32,Frequency,2,0.39343769989039334,0.25705784826650263,6.725982702332835,-0.6317688622499888,"(1,2,4)|(3)",fastlz,379576847,2.2220917810616623,246366145,3.4235815639360676,230784561,3.6547271114899234
hdr_palermo_f32,Frequency,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
hdr_palermo_f32,All_Features,2,0.6075893269414269,0.11883765973945612,31.47090996616987,0.5226197455168218,"(1,2,4)|(3)",fastlz,379576847,2.2220917810616623,246366145,3.4235815639360676,230784561,3.6547271114899234
hdr_palermo_f32,All_Features,3,0.5,1.4571707693494694e-08,1.0,inf,"(1,2)|(4)|(3)",fastlz,379576847,2.2220917810616623,230784473,3.65472850506715,230784473,3.65472850506715
hdr_palermo_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,379576847,2.2220917810616623,230784493,3.6547281883449596,230784493,3.6547281883449596
citytemp_f32,Entropy,2,0.6079481102063932,0.12984738501874252,26.36034355886651,-0.18831188656824788,"(1,2,4)|(3)",fastlz,6975458,1.6666008167492372,6671972,1.7424089909250218,6486884,1.7921245393011498
citytemp_f32,Entropy,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
citytemp_f32,Entropy_Mean,2,0.5951897477344359,0.14160019935046378,22.166123690896708,-0.07662814729226392,"(1,2,4)|(3)",fastlz,6975458,1.6666008167492372,6671972,1.7424089909250218,6486884,1.7921245393011498
citytemp_f32,Entropy_Mean,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
citytemp_f32,Entropy_Std,2,0.48037063689045084,0.20697950879789256,10.37439496351041,-0.3897467927383227,"(1,2,4)|(3)",fastlz,6975458,1.6666008167492372,6671972,1.7424089909250218,6486884,1.7921245393011498
citytemp_f32,Entropy_Std,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
citytemp_f32,Entropy_Max,2,0.651001663416192,0.0900971535179354,54.75141419830001,0.4277676270365435,"(1,2,4)|(3)",fastlz,6975458,1.6666008167492372,6671972,1.7424089909250218,6486884,1.7921245393011498
citytemp_f32,Entropy_Max,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
citytemp_f32,Entropy_Min,2,0.49768537384230443,0.22980626060388878,8.415768295992661,-0.3381831589600599,"(1,2,4)|(3)",fastlz,6975458,1.6666008167492372,6671972,1.7424089909250218,6486884,1.7921245393011498
citytemp_f32,Entropy_Min,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
citytemp_f32,Frequency,2,0.4188709260668354,0.2975117152131145,5.021221021951019,-0.5914161754022906,"(1,2,3)|(4)",fastlz,6975458,1.6666008167492372,6580896,1.7665229780260925,6486045,1.7923563589213458
citytemp_f32,Frequency,3,0.5,0.0,1.0,inf,"(1,2)|(3)|(4)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
citytemp_f32,All_Features,2,0.5866650373030267,0.1496269892694206,19.851695599225927,0.42857738361461295,"(1,2,4)|(3)",fastlz,6975458,1.6666008167492372,6671972,1.7424089909250218,6486884,1.7921245393011498
citytemp_f32,All_Features,3,0.5,5.215128814940711e-09,1.0,inf,"(1,2)|(4)|(3)",fastlz,6975458,1.6666008167492372,5777935,2.0120170960732513,6487121,1.7920590659554523
citytemp_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,6975458,1.6666008167492372,6487199,1.792037518812048,6487199,1.792037518812048
rsim_f32,Entropy,2,0.7451494285977652,0.004294793953744233,24094.94800487697,3.086875715828774,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Entropy,3,0.4977116700609247,0.0015328918958251196,383490744.46366996,7.154685225864927,"(1,2)|(3)|(4)",fastlz,70345092,1.3402744288116077,54995179,1.7143635081176842,55179738,1.7086294972984468
rsim_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
rsim_f32,Entropy_Mean,2,0.7420426095059932,0.0070439040363121826,8957.521165050806,2.3888747778739217,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Entropy_Mean,3,0.4985399053676023,0.0009810672703013251,350224189.67839384,7.239780055823455,"(1,2)|(3)|(4)",fastlz,70345092,1.3402744288116077,54995179,1.7143635081176842,55179738,1.7086294972984468
rsim_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
rsim_f32,Entropy_Std,2,0.7418147227549502,0.007225953304386423,8511.476011133527,2.7157183629674018,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Entropy_Std,3,0.4958626537147862,0.0027804846532776743,41449480.02049401,5.723550983645541,"(1,2)|(3)|(4)",fastlz,70345092,1.3402744288116077,54995179,1.7143635081176842,55179738,1.7086294972984468
rsim_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
rsim_f32,Entropy_Max,2,0.7461712013253794,0.003381859482672419,38857.29778366732,3.056071147924521,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Entropy_Max,3,0.4949087175319433,0.0034069808319975446,124944060.71038282,6.9691218584465595,"(1,2)|(3)|(4)",fastlz,70345092,1.3402744288116077,54995179,1.7143635081176842,55179738,1.7086294972984468
rsim_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
rsim_f32,Entropy_Min,2,0.75,0.0,1.0,inf,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Entropy_Min,3,0.75,0.0,1.0,inf,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
rsim_f32,Frequency,2,0.7444396969517721,0.004896566407164158,18533.616901179696,2.9675087772744417,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,Frequency,3,0.492462731312446,0.005052137452105585,27197009.27356309,5.700729590861878,"(1,2)|(3)|(4)",fastlz,70345092,1.3402744288116077,54995179,1.7143635081176842,55179738,1.7086294972984468
rsim_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
rsim_f32,All_Features,2,0.7436288465961574,0.00563590731763546,13992.371600776927,3.508765777419441,"(1,2,3)|(4)",fastlz,70345092,1.3402744288116077,55652660,1.6941100030079426,55178433,1.7086699073168679
rsim_f32,All_Features,3,0.4971618554390258,0.001904047131316201,144781326.6811709,7.8983445775028684,"(1,2)|(3)|(4)",fastlz,70345092,1.3402744288116077,54995179,1.7143635081176842,55179738,1.7086294972984468
rsim_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,70345092,1.3402744288116077,55179656,1.70863203641574,55179656,1.70863203641574
