Dataset,FeatureScenario,Metric,BestMetricValue,DecomposedRatio,k,config
spitzer_irac_f32,Frequency,DaviesBouldin,0.0006057960749823,1.3511008632755457,2,"(1,2,3)|(4)"
spitzer_irac_f32,Frequency,CalinskiHarabasz,12671943.700946074,1.3506107099956746,3,"(2,3)|(1)|(4)"
spitzer_irac_f32,Frequency,GapStatistic,5.800009258014381,1.3506107099956746,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,All_Features,Silhouette,0.7240364120592289,1.0271663625768603,2,"(2,3)|(1,4)"
tpcds_catalog_f32,All_Features,DaviesBouldin,0.0749804061390999,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,All_Features,CalinskiHarabasz,59.27076202397161,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,All_Features,GapStatistic,0.6411632386767583,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Entropy,Silhouette,0.7244459208997693,1.0271663625768603,2,"(2,3)|(1,4)"
tpcds_catalog_f32,Entropy,DaviesBouldin,0.0744711641433864,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Entropy,CalinskiHarabasz,60.09092162382282,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Entropy,GapStatistic,-0.0860258518396523,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Frequency,Silhouette,0.4127919351761699,1.156066078683765,2,"(1,2,3)|(4)"
tpcds_catalog_f32,Frequency,DaviesBouldin,0.1059799146702956,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Frequency,CalinskiHarabasz,50.95243317184696,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Frequency,GapStatistic,-0.376407439428041,1.1515967560439253,3,"(2,3)|(1)|(4)"
tpcds_store_f32,All_Features,Silhouette,0.7077718615861707,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,All_Features,DaviesBouldin,0.1364072430899803,1.1613676768709968,3,"(2,3)|(1)|(4)"
tpcds_store_f32,All_Features,CalinskiHarabasz,24.11807881156904,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,All_Features,GapStatistic,0.081271785821059,1.1613676768709968,3,"(2,3)|(1)|(4)"
tpcds_store_f32,Entropy,Silhouette,0.7083148889199962,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,Entropy,DaviesBouldin,0.1360372643232776,1.1613676768709968,3,"(2,3)|(1)|(4)"
tpcds_store_f32,Entropy,CalinskiHarabasz,24.201218283312592,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,Entropy,GapStatistic,-0.7592262717636001,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,Frequency,Silhouette,0.4869411053823336,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,Frequency,DaviesBouldin,0.2647175292651904,1.1613676768709968,3,"(2,3)|(1)|(4)"
tpcds_store_f32,Frequency,CalinskiHarabasz,8.552226394402147,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_store_f32,Frequency,GapStatistic,-1.007006032885844,1.0740010990067834,2,"(2,3)|(1,4)"
tpcds_web_f32,All_Features,Silhouette,0.7225899650471201,1.027093182029325,2,"(2,3)|(1,4)"
tpcds_web_f32,All_Features,DaviesBouldin,0.0724076018283189,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,All_Features,CalinskiHarabasz,64.05195332903473,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,All_Features,GapStatistic,0.6012593010595367,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Entropy,Silhouette,0.7230099474464678,1.027093182029325,2,"(2,3)|(1,4)"
tpcds_web_f32,Entropy,DaviesBouldin,0.0723876820986102,1.152484254353745,3,"(2,3)|(1)|(4)"
