Dataset,FeatureScenario,k,Silhouette,DaviesBouldin,CalinskiHarabasz,GapStatistic,ClusterConfig,CompressionTool,StandardSize(B),StandardRatio,DecomposedSize(B)_ColOrder,DecomposedRatio_ColOrder,DecomposedSize(B)_RowOrder,DecomposedRatio_RowOrder
acs_wht_f32,Entropy_Std,3,0.49989367202047336,7.724342302235805e-05,470303083.15939355,7.748750079390145,"(1,2)|(3)|(4)",zstd,48659755,1.387183309903636,41993839,1.6073786442816052,42001330,1.6070919658972704
acs_wht_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,48659755,1.387183309903636,42001427,1.6070882544062133,42001427,1.6070882544062133
acs_wht_f32,Entropy_Max,2,0.7384553776749995,0.010197621135423591,4273.783849754843,2.4983969341384893,"(1,2,3)|(4)",zstd,48659755,1.387183309903636,44067559,1.5317390282497836,42001092,1.6071010725149717
acs_wht_f32,Entropy_Max,3,0.4976520494467599,0.001583112997439508,64635122.632195584,6.1238116275445,"(1,2)|(3)|(4)",zstd,48659755,1.387183309903636,41993839,1.6073786442816052,42001330,1.6070919658972704
acs_wht_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,48659755,1.387183309903636,42001427,1.6070882544062133,42001427,1.6070882544062133
acs_wht_f32,Entropy_Min,2,-1.0,-1.0,-1.0,-1.0,"(1,2,3,4)",zstd,48659755,1.387183309903636,48659755,1.387183309903636,42004000,1.6069898104942386
acs_wht_f32,Entropy_Min,3,-1.0,-1.0,-1.0,-1.0,"(1,2,3,4)",zstd,48659755,1.387183309903636,48659755,1.387183309903636,42004000,1.6069898104942386
acs_wht_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,48659755,1.387183309903636,42001427,1.6070882544062133,42001427,1.6070882544062133
acs_wht_f32,Frequency,2,0.7356075320494263,0.012727285682551234,2743.7583037878353,2.256883544102262,"(1,2,3)|(4)",zstd,48659755,1.387183309903636,44067559,1.5317390282497836,42001092,1.6071010725149717
acs_wht_f32,Frequency,3,0.49981467034538396,0.00012530540456835658,6661795926.932663,8.90669795086579,"(1,2)|(3)|(4)",zstd,48659755,1.387183309903636,41993839,1.6073786442816052,42001330,1.6070919658972704
acs_wht_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,48659755,1.387183309903636,42001427,1.6070882544062133,42001427,1.6070882544062133
acs_wht_f32,All_Features,2,0.6864358690078964,0.05547094000929573,144.4396698034882,1.149161229483928,"(1,2,3)|(4)",zstd,48659755,1.387183309903636,44067559,1.5317390282497836,42001092,1.6071010725149717
acs_wht_f32,All_Features,3,0.49969045756605773,0.0002189294650900111,127361218.49353348,7.651879051721466,"(1,2)|(3)|(4)",zstd,48659755,1.387183309903636,41993839,1.6073786442816052,42001330,1.6070919658972704
acs_wht_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,48659755,1.387183309903636,42001427,1.6070882544062133,42001427,1.6070882544062133
tpcds_store_f32,Entropy,2,0.7082602702244869,0.28553456954319845,24.18929779069073,-0.5371651158260171,"(2,3)|(1,4)",zstd,59609998,1.3916253444598337,58042165,1.4292158812477103,53366774,1.5544275544929884
tpcds_store_f32,Entropy,3,0.3468498783541567,0.13597000857589217,16.602570675129023,-1.3753047709047181,"(2,3)|(1)|(4)",zstd,59609998,1.3916253444598337,53674064,1.545528283455488,53364043,1.554507105093218
tpcds_store_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
tpcds_store_f32,Entropy_Mean,2,0.7079313444398364,0.2858438229222806,24.138024807752714,-0.7034043710985007,"(2,3)|(1,4)",zstd,59609998,1.3916253444598337,58042165,1.4292158812477103,53366774,1.5544275544929884
tpcds_store_f32,Entropy_Mean,3,0.3466149070090887,0.136158551445282,16.561231371620735,-0.6302338008669547,"(2,3)|(1)|(4)",zstd,59609998,1.3916253444598337,53674064,1.545528283455488,53364043,1.554507105093218
tpcds_store_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
tpcds_store_f32,Entropy_Std,2,0.536053126432912,0.1427790641051242,17.7387782968061,-0.2267620977274083,"(1,3,4)|(2)",zstd,59609998,1.3916253444598337,61645703,1.3456701759082867,53369442,1.5543498468655528
tpcds_store_f32,Entropy_Std,3,0.20085485184586274,0.2109306857533123,25.980162789577335,-1.2223953310499036,"(1,4)|(3)|(2)",zstd,59609998,1.3916253444598337,57730719,1.4369262229351414,53365349,1.5544690619375505
tpcds_store_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
tpcds_store_f32,Entropy_Max,2,0.7108401687038888,0.28306614743073155,24.54598419164498,-1.080958476576758,"(2,3)|(1,4)",zstd,59609998,1.3916253444598337,58042165,1.4292158812477103,53366774,1.5544275544929884
tpcds_store_f32,Entropy_Max,3,0.35019939996123045,0.1331084796306265,17.330474952415543,-1.338998037430144,"(2,3)|(1)|(4)",zstd,59609998,1.3916253444598337,53674064,1.545528283455488,53364043,1.554507105093218
tpcds_store_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
tpcds_store_f32,Entropy_Min,2,0.7033187030277078,0.29023617408331914,23.502045483313896,-0.8667078912308751,"(2,3)|(1,4)",zstd,59609998,1.3916253444598337,58042165,1.4292158812477103,53366774,1.5544275544929884
tpcds_store_f32,Entropy_Min,3,0.34091918251677705,0.14098674233481448,15.44397190898685,-1.1981487697570485,"(2,3)|(1)|(4)",zstd,59609998,1.3916253444598337,53674064,1.545528283455488,53364043,1.554507105093218
tpcds_store_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
tpcds_store_f32,Frequency,2,0.48644508871743775,0.4832582613630255,8.536459625893864,-1.190246782113097,"(2,3)|(1,4)",zstd,59609998,1.3916253444598337,58042165,1.4292158812477103,53366774,1.5544275544929884
tpcds_store_f32,Frequency,3,0.16227869563736633,0.2645778599092781,5.439533312214078,-1.7879005601567064,"(2,3)|(1)|(4)",zstd,59609998,1.3916253444598337,53674064,1.545528283455488,53364043,1.554507105093218
tpcds_store_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
tpcds_store_f32,All_Features,2,0.7073562700922588,0.28639494559130874,24.057623378817677,-0.0637443148048431,"(2,3)|(1,4)",zstd,59609998,1.3916253444598337,58042165,1.4292158812477103,53366774,1.5544275544929884
tpcds_store_f32,All_Features,3,0.3459047407662508,0.13676458318509913,16.414459817160242,0.16915881087347576,"(2,3)|(1)|(4)",zstd,59609998,1.3916253444598337,53674064,1.545528283455488,53364043,1.554507105093218
tpcds_store_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,59609998,1.3916253444598337,53362618,1.5545486167863802,53362618,1.5545486167863802
hst_wfc3_uvis_f32,Entropy,2,0.7461585687108204,0.003396705083267912,38519.536868078336,2.9873530773143107,"(1,2,3)|(4)",zstd,18458797,1.770290230723053,16896702,1.9339530282300061,16900256,1.93354633207923
hst_wfc3_uvis_f32,Entropy,3,0.4960098225745485,0.0026702150323388643,201638021.3468257,6.769484711924219,"(1,2)|(3)|(4)",zstd,18458797,1.770290230723053,16893508,1.9343186743688758,16900275,1.9335441583051163
