Dataset,FeatureScenario,Metric,BestMetricValue,DecomposedRatio,k,config
hst_wfc3_uvis_f32,Entropy,Silhouette,0.746144387928685,1.93429852245372,2,"(1,2,3)|(4)"
hst_wfc3_uvis_f32,Entropy,DaviesBouldin,0.0015529052553946,1.93318922367582,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Entropy,CalinskiHarabasz,589873072.118025,1.93318922367582,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Entropy,GapStatistic,7.48922309193675,1.93318922367582,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Frequency,Silhouette,0.744296831737971,1.93429852245372,2,"(1,2,3)|(4)"
hst_wfc3_uvis_f32,Frequency,DaviesBouldin,0.0047441867804294,1.93318922367582,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Frequency,CalinskiHarabasz,29301214.4328358,1.93318922367582,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Frequency,GapStatistic,5.96836090343251,1.93318922367582,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,All_Features,Silhouette,0.680990230864416,1.31292220818386,2,"(1,2,3)|(4)"
jw_mirimage_f32,All_Features,DaviesBouldin,0.0120485770887173,1.42327508740139,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,All_Features,CalinskiHarabasz,37215.1820668835,1.42327508740139,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,All_Features,GapStatistic,3.71470898255673,1.42327508740139,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Entropy,Silhouette,0.741437418596733,1.31292220818386,2,"(1,2,3)|(4)"
jw_mirimage_f32,Entropy,DaviesBouldin,0.0075034486835667,1.31292220818386,2,"(1,2,3)|(4)"
jw_mirimage_f32,Entropy,CalinskiHarabasz,4949508.21989583,1.42327508740139,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Entropy,GapStatistic,5.07110180616527,1.42327508740139,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Frequency,Silhouette,0.724681902276574,1.31292220818386,2,"(1,2,3)|(4)"
jw_mirimage_f32,Frequency,DaviesBouldin,0.0211618632678359,1.31292220818386,2,"(1,2,3)|(4)"
jw_mirimage_f32,Frequency,CalinskiHarabasz,26587.9035515128,1.42327508740139,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Frequency,GapStatistic,2.50466098747304,1.42327508740139,3,"(1,2)|(3)|(4)"
rsim_f32,All_Features,Silhouette,0.743628846596157,1.80550339443929,2,"(1,2,3)|(4)"
rsim_f32,All_Features,DaviesBouldin,0.0019040471313162,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,All_Features,CalinskiHarabasz,144781326.681171,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,All_Features,GapStatistic,7.91563159644359,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,Entropy,Silhouette,0.745149428596241,1.80550339443929,2,"(1,2,3)|(4)"
rsim_f32,Entropy,DaviesBouldin,0.0015328931617614,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,Entropy,CalinskiHarabasz,383490744.446709,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,Entropy,GapStatistic,6.75515854973009,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,Frequency,Silhouette,0.744439696951772,1.80550339443929,2,"(1,2,3)|(4)"
rsim_f32,Frequency,DaviesBouldin,0.0048965664071641,1.80550339443929,2,"(1,2,3)|(4)"
rsim_f32,Frequency,CalinskiHarabasz,27197009.2735631,1.89400557218762,3,"(1,2)|(3)|(4)"
rsim_f32,Frequency,GapStatistic,6.27027168150779,1.89400557218762,3,"(1,2)|(3)|(4)"
solar_wind_f32,All_Features,Silhouette,0.266662433060674,1.53708941903974,2,"(1,2,4)|(3)"
solar_wind_f32,All_Features,DaviesBouldin,0.284406411538303,1.53708941903974,2,"(1,2,4)|(3)"
solar_wind_f32,All_Features,CalinskiHarabasz,6.01250829757313,1.70860707529757,3,"(1,2)|(4)|(3)"
solar_wind_f32,All_Features,GapStatistic,0.14731499498511,1.53708941903974,2,"(1,2,4)|(3)"
solar_wind_f32,Entropy,Silhouette,0.426810665009818,1.35513992933548,2,"(1,4)|(2,3)"
solar_wind_f32,Entropy,DaviesBouldin,0.259645380151089,1.39011546399596,3,"(1,4)|(2)|(3)"
solar_wind_f32,Entropy,CalinskiHarabasz,6.89887678990751,1.35513992933548,2,"(1,4)|(2,3)"
solar_wind_f32,Entropy,GapStatistic,-0.87404924974361,1.35513992933548,2,"(1,4)|(2,3)"
solar_wind_f32,Frequency,Silhouette,0.337319556772928,1.62965218158907,2,"(1,2,3)|(4)"
solar_wind_f32,Frequency,DaviesBouldin,0.160144922464623,1.70860707529757,3,"(1,2)|(3)|(4)"
solar_wind_f32,Frequency,CalinskiHarabasz,20.8281536927968,1.70860707529757,3,"(1,2)|(3)|(4)"
solar_wind_f32,Frequency,GapStatistic,-0.674206027737139,1.62965218158907,2,"(1,2,3)|(4)"
spitzer_irac_f32,All_Features,Silhouette,0.747027813354225,1.45142643801057,2,"(1,2,3)|(4)"
spitzer_irac_f32,All_Features,DaviesBouldin,0.0025741560820094,1.45142643801057,2,"(1,2,3)|(4)"
spitzer_irac_f32,All_Features,CalinskiHarabasz,8263079.13892652,1.45104708833861,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,All_Features,GapStatistic,6.39907983982951,1.45104708833861,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,Entropy,Silhouette,0.747235736499528,1.45142643801057,2,"(1,2,3)|(4)"
spitzer_irac_f32,Entropy,DaviesBouldin,0.0023547303114525,1.45142643801057,2,"(1,2,3)|(4)"
spitzer_irac_f32,Entropy,CalinskiHarabasz,3668237.7189655,1.45104708833861,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,Entropy,GapStatistic,5.19918699496883,1.45104708833861,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,Frequency,Silhouette,0.749257535135655,1.45142643801057,2,"(1,2,3)|(4)"
spitzer_irac_f32,Frequency,DaviesBouldin,0.0006057960749823,1.45142643801057,2,"(1,2,3)|(4)"
spitzer_irac_f32,Frequency,CalinskiHarabasz,12671943.7009461,1.45098043733583,3,"(2,3)|(1)|(4)"
spitzer_irac_f32,Frequency,GapStatistic,5.5983840302589,1.45098043733583,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,All_Features,Silhouette,0.724036412059229,1.32441122235337,2,"(2,3)|(1,4)"
tpcds_catalog_f32,All_Features,DaviesBouldin,0.0749804061391,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,All_Features,CalinskiHarabasz,59.2707620239716,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,All_Features,GapStatistic,0.482510573698767,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Entropy,Silhouette,0.724445920899767,1.32441122235337,2,"(2,3)|(1,4)"
tpcds_catalog_f32,Entropy,DaviesBouldin,0.0744711641433887,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Entropy,CalinskiHarabasz,60.0909216238219,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Entropy,GapStatistic,-0.566598074298442,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Frequency,Silhouette,0.41279193517617,1.37564131715672,2,"(1,2,3)|(4)"
tpcds_catalog_f32,Frequency,DaviesBouldin,0.105979914670296,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Frequency,CalinskiHarabasz,50.952433171847,1.44694187332043,3,"(2,3)|(1)|(4)"
tpcds_catalog_f32,Frequency,GapStatistic,-0.722543896292996,1.37564131715672,2,"(1,2,3)|(4)"
tpcds_store_f32,All_Features,Silhouette,0.707771861586171,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,All_Features,DaviesBouldin,0.13640724308998,1.54564854046931,3,"(2,3)|(1)|(4)"
tpcds_store_f32,All_Features,CalinskiHarabasz,24.118078811569,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,All_Features,GapStatistic,0.0258040461008955,1.54564854046931,3,"(2,3)|(1)|(4)"
tpcds_store_f32,Entropy,Silhouette,0.708314888919999,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,Entropy,DaviesBouldin,0.136037264323278,1.54564854046931,3,"(2,3)|(1)|(4)"
tpcds_store_f32,Entropy,CalinskiHarabasz,24.2012182833128,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,Entropy,GapStatistic,-0.701255403729371,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,Frequency,Silhouette,0.486941105382334,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,Frequency,DaviesBouldin,0.26471752926519,1.54564854046931,3,"(2,3)|(1)|(4)"
tpcds_store_f32,Frequency,CalinskiHarabasz,8.55222639440215,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_store_f32,Frequency,GapStatistic,-1.17173823530413,1.42931517159164,2,"(2,3)|(1,4)"
tpcds_web_f32,All_Features,Silhouette,0.72258996504712,1.32373464929075,2,"(2,3)|(1,4)"
tpcds_web_f32,All_Features,DaviesBouldin,0.0724076018283189,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,All_Features,CalinskiHarabasz,64.0519533290347,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,All_Features,GapStatistic,0.541492652927597,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Entropy,Silhouette,0.723009947446468,1.32373464929075,2,"(2,3)|(1,4)"
tpcds_web_f32,Entropy,DaviesBouldin,0.0723876820986101,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Entropy,CalinskiHarabasz,64.0345369285042,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Entropy,GapStatistic,-0.372921197553087,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Frequency,Silhouette,0.420199014107035,1.37459168270254,2,"(1,2,3)|(4)"
tpcds_web_f32,Frequency,DaviesBouldin,0.0968634434485768,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Frequency,CalinskiHarabasz,61.9707442492885,1.44702711007716,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Frequency,GapStatistic,-0.343893085639361,1.44702711007716,3,"(2,3)|(1)|(4)"
tpch_lineitem_f32,All_Features,Silhouette,0.237720549929748,2.5703168039385,2,"(1,2,3)|(4)"
tpch_lineitem_f32,All_Features,DaviesBouldin,0.24966549073051,2.28520028452407,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,All_Features,CalinskiHarabasz,8.19502802890414,2.28520028452407,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,All_Features,GapStatistic,0.0251026658076649,2.5703168039385,2,"(1,2,3)|(4)"
tpch_lineitem_f32,Entropy,Silhouette,0.23768158690211,2.5703168039385,2,"(1,2,3)|(4)"
tpch_lineitem_f32,Entropy,DaviesBouldin,0.249566141355856,2.28520028452407,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,Entropy,CalinskiHarabasz,8.20074024899807,2.28520028452407,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,Entropy,GapStatistic,-0.713614315846768,2.5703168039385,2,"(1,2,3)|(4)"
tpch_lineitem_f32,Frequency,Silhouette,0.644440059120736,2.28958044879504,2,"(1,2,4)|(3)"
tpch_lineitem_f32,Frequency,DaviesBouldin,0.0708944947010296,2.28958044879504,2,"(1,2,4)|(3)"
tpch_lineitem_f32,Frequency,CalinskiHarabasz,76.1423087649842,2.28520028452407,3,"(1,2)|(4)|(3)"
tpch_lineitem_f32,Frequency,GapStatistic,0.360578009906069,2.28958044879504,2,"(1,2,4)|(3)"
ts_gas_f32,All_Features,Silhouette,0.615230434603688,2.66303717364222,2,"(1,2,3)|(4)"
ts_gas_f32,All_Features,DaviesBouldin,0.0028983285526959,2.08309924511258,3,"(1,2)|(3)|(4)"
ts_gas_f32,All_Features,CalinskiHarabasz,189304.114613034,2.08309924511258,3,"(1,2)|(3)|(4)"
ts_gas_f32,All_Features,GapStatistic,4.76003597966764,2.08309924511258,3,"(1,2)|(3)|(4)"
ts_gas_f32,Entropy,Silhouette,0.746313609830751,2.66303717364222,2,"(1,2,3)|(4)"
ts_gas_f32,Entropy,DaviesBouldin,0.0027859298335314,2.66303717364222,2,"(1,2,3)|(4)"
ts_gas_f32,Entropy,CalinskiHarabasz,152740.718520282,2.01396037498795,3,"(1,3)|(2)|(4)"
ts_gas_f32,Entropy,GapStatistic,3.57351562409668,2.66303717364222,2,"(1,2,3)|(4)"
ts_gas_f32,Frequency,Silhouette,0.742160369441158,2.66303717364222,2,"(1,2,3)|(4)"
ts_gas_f32,Frequency,DaviesBouldin,0.0061749042502716,2.66303717364222,2,"(1,2,3)|(4)"
ts_gas_f32,Frequency,CalinskiHarabasz,60373.4886852599,2.08309924511258,3,"(1,2)|(3)|(4)"
ts_gas_f32,Frequency,GapStatistic,3.12292057863313,2.08309924511258,3,"(1,2)|(3)|(4)"
turbulence_f32,All_Features,Silhouette,0.747415919583569,1.25211124063226,2,"(1,2,3)|(4)"
turbulence_f32,All_Features,DaviesBouldin,0.0006440472688136,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,All_Features,CalinskiHarabasz,7588244440.39837,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,All_Features,GapStatistic,9.86641971053869,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,Entropy,Silhouette,0.747503683943309,1.25211124063226,2,"(1,2,3)|(4)"
turbulence_f32,Entropy,DaviesBouldin,9.06E-06,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,Entropy,CalinskiHarabasz,39558384283139.8,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,Entropy,GapStatistic,13.0349978363609,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,Frequency,Silhouette,0.737460686462107,1.25211124063226,2,"(1,2,3)|(4)"
turbulence_f32,Frequency,DaviesBouldin,0.0002278975379341,1.2521110070145,3,"(1,2)|(3)|(4)"
turbulence_f32,Frequency,CalinskiHarabasz,2640614795.14318,1.2521110070145,3,"(1,2)|(3)|(4)"
