dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed blosc compressed size (B),decomposed row-ordered blosc compressed size (B),reordered blosc compressed size (B),reordered row-based blosc compressed size (B),standard blosc compressed size (B),standard blosc compression ratio,decomposed blosc compression ratio,decomposed row-ordered blosc compression ratio,reordered blosc compression ratio,reordered row-based blosc compression ratio,WE,entropy word,entropy list,max rep,unique ratio
rsim_f32,94281724,4,23570431,"( (2,0,1,), (3,), )",-1,52804652,50338484,52804348,50338127,64098091,1.4708975342182968,1.7854814003887385,1.8729551728256257,1.7854916795866886,1.8729684558982498,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,3,1,2,), )",-1,64151188,50341495,64151188,50341495,64098091,1.4708975342182968,1.4696800938433128,1.8728431485795167,1.4696800938433128,1.8728431485795167,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (1,0,), )",-1,56088061,50339967,56087936,50339529,64098091,1.4708975342182968,1.6809588764353969,1.8728999961402437,1.6809626226930512,1.8729162920852915,6.14325640588189,18.49633411327401,"(5.534920614178546,6.751592197585234,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (2,3,), )",-1,56087910,50340771,56091309,50340441,64098091,1.4708975342182968,1.680963401916741,1.8728700837736474,1.6808615395301258,1.8728823611219456,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (0,), (2,), )",-1,58988984,50339363,58990305,50340686,64098091,1.4708975342182968,1.5982937424384187,1.872922468248158,1.598257951031106,1.8728732461055457,6.142296787822806,18.49633411327401,"(5.550603951449731,6.751501567256424,6.7164776811353395,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (0,3,), (2,1,), )",-1,61437251,50340772,61437073,50341268,64098091,1.4708975342182968,1.5346019306755767,1.8728700465698063,1.5346063768369955,1.8728515936467869,6.145452676213861,18.49633411327401,"(5.550481568227612,6.740423784200108,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,0,2,1,), )",-1,64153202,50339900,64153202,50339900,64098091,1.4708975342182968,1.4696339552934552,1.8729024888805899,1.4696339552934552,1.8729024888805899,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,0,2,3,), )",-1,64097269,50339638,64097269,50339638,64098091,1.4708975342182968,1.4709163973897235,1.8729122366752022,1.4709163973897235,1.8729122366752022,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,2,), (3,), )",-1,52784197,50340800,52783893,50340441,64098091,1.4708975342182968,1.786173312440464,1.8728690048628547,1.7861835996067967,1.8728823611219456,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,3,2,1,), )",-1,64189674,50341268,64189674,50341268,64098091,1.4708975342182968,1.4687989223936548,1.8728515936467869,1.4687989223936548,1.8728515936467869,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,2,1,3,), )",-1,64137762,50339969,64137762,50339969,64098091,1.4708975342182968,1.4699877429461914,1.8728999217301863,1.4699877429461914,1.8728999217301863,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,0,3,), )",-1,62938092,50341139,62938427,50339726,64098091,1.4708975342182968,1.4980073434701515,1.8728563928599231,1.4979993700827636,1.8729089625954658,6.252732705914422,18.49633411327401,"(6.751662226465114,6.086422865730858,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (2,1,3,), )",-1,62913072,50341945,62912625,50339969,64098091,1.4708975342182968,1.4986030884010877,1.8728264074818721,1.4986137361141743,1.8728999217301863,6.252722334798021,18.49633411327401,"(6.751501567256424,6.086462590645219,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (0,1,), )",-1,56087910,50340771,56087096,50339512,64098091,1.4708975342182968,1.680963401916741,1.8728700837736474,1.680987797977631,1.872916924582026,6.14325640588189,18.49633411327401,"(5.534920614178546,6.751592197585234,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,3,1,), )",-1,64186774,50341048,64186774,50341048,64098091,1.4708975342182968,1.468865283679781,1.8728597783661556,1.468865283679781,1.8728597783661556,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,2,), (0,3,), )",-1,61413700,50341811,61414087,50339726,64098091,1.4708975342182968,1.5351904216811558,1.8728313925774343,1.535180747700442,1.8729089625954658,6.145452676213861,18.49633411327401,"(6.740423784200108,5.550481568227612,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,), (3,0,), )",-1,58997315,50338558,58999158,50342664,64098091,1.4708975342182968,1.598068047673017,1.8729524194952107,1.5980181276485335,1.8727996595492047,6.142275761013919,18.49633411327401,"(6.751662226465114,6.7164776811353395,5.550481568227612,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
