dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
spitzer_irac_f32,164989532,4,41247383,"( (1,), (0,2,), (3,), )",-1,123177032,123222679,123178093,123221318,134770358,1.224227155351179,1.3394504585887408,1.3389542683128972,1.3394389211724522,1.338969057286013,6.1797365462254525,24.994043660228744,"(7.134041878424723,7.301518601845236,2.9818671027866155,)","(618788,4,618788,)","(6.206454358571064e-06,3.103227179285532e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,3,0,), (2,), )",-1,134792214,123223125,134792263,123223174,134770358,1.224227155351179,1.2240286519813377,1.3389494220342164,1.2240282070195676,1.338948889597666,6.687051464900574,24.994043660228744,"(6.545685316778394,7.111149909267116,)","(5,618788,)","(2.068818119523688e-06,6.206454358571064e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,0,), (2,), (3,), )",-1,123159837,123222554,123158601,123221318,134770358,1.224227155351179,1.3396374663925545,1.3389556265811533,1.3396509107796701,1.338969057286013,6.089824527657721,24.994043660228744,"(7.133140549288576,7.111149909267116,2.9818671027866155,)","(1237576,618788,618788,)","(3.103227179285532e-06,6.206454358571064e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,0,1,3,), )",-1,134770131,123220907,134770131,123220907,134770358,1.224227155351179,1.2242292173775509,1.3389735233810607,1.2242292173775509,1.3389735233810607,6.906106176376587,24.994043660228744,"(6.906106176376587,)","(4,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,1,), (2,), (0,), )",-1,134815758,123222754,134815532,123222528,134770358,1.224227155351179,1.2238148896511045,1.3389534533532663,1.2238169412111952,1.3389559091012968,6.532899836777961,24.994043660228744,"(5.944140669743206,7.111149909267116,7.132168098358317,)","(5,618788,618788,)","(3.103227179285532e-06,6.206454358571064e-06,6.206454358571064e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,2,0,1,), )",-1,134768899,123222239,134768899,123222239,134770358,1.224227155351179,1.2242404087607779,1.338959049429381,1.2242404087607779,1.338959049429381,6.906106176376587,24.994043660228744,"(6.906106176376587,)","(4,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,), (3,), (2,0,), )",-1,123176566,123222559,123177892,123223580,134770358,1.224227155351179,1.3394555259804857,1.33895557225037,1.3394411068505703,1.338944477996825,6.1797365462254525,24.994043660228744,"(7.134041878424723,2.9818671027866155,7.301518601845235,)","(618788,618788,4,)","(6.206454358571064e-06,9.94002455864897e-07,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,3,0,2,), )",-1,134769615,123223174,134769615,123223174,134770358,1.224227155351179,1.2242339046527662,1.338948889597666,1.2242339046527662,1.338948889597666,6.906106176376587,24.994043660228744,"(6.906106176376587,)","(5,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,), (1,), (3,2,), )",-1,134815196,123222679,134815648,123226673,134770358,1.224227155351179,1.2238199913309475,1.3389542683128972,1.2238158881971921,1.3389108703762538,6.534509262545309,24.994043660228744,"(7.132168098358317,7.134041878424723,5.935913536699098,)","(618788,618788,7,)","(6.206454358571064e-06,6.206454358571064e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,3,2,0,), )",-1,134770764,123223580,134770764,123223580,134770358,1.224227155351179,1.224223467338955,1.338944477996825,1.224223467338955,1.338944477996825,6.9061061763765865,24.994043660228744,"(6.9061061763765865,)","(5,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,), (0,3,1,), )",-1,134792256,123223273,134790918,123226679,134770358,1.224227155351179,1.224028270585515,1.3389478138598054,1.2240404208835494,1.338910805183673,6.687051464900575,24.994043660228744,"(7.111149909267116,6.545685316778395,)","(618788,5,)","(6.206454358571064e-06,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,), (3,1,2,), )",-1,134791916,123222632,134793031,123223322,134770358,1.224227155351179,1.2240313580823348,1.3389547790214382,1.2240212329671554,1.3389472814245342,6.778286039589072,24.994043660228744,"(7.132168098358317,6.660325353332658,)","(618788,5,)","(6.206454358571064e-06,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,), (2,), (0,3,), )",-1,134814836,123223806,134814918,123220884,134770358,1.224227155351179,1.223823259333268,1.3389420222907251,1.2238225149534268,1.338973773309401,6.533038304525537,24.994043660228744,"(7.134041878424723,7.111149909267116,5.943480715205155,)","(618788,618788,6,)","(6.206454358571064e-06,6.206454358571064e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,1,), (2,0,), )",-1,134769352,123222341,134769843,123222528,134770358,1.224227155351179,1.2242362937235165,1.3389579410766104,1.2242318335267335,1.3389559091012968,6.62282963579422,24.994043660228744,"(5.944140669743206,7.301518601845235,)","(5,4,)","(3.103227179285532e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,), (1,3,2,), )",-1,134792517,123223684,134792453,123226673,134770358,1.224227155351179,1.2240259004882297,1.338943347936262,1.224026481660661,1.3389108703762538,6.778286039589072,24.994043660228744,"(7.132168098358317,6.660325353332658,)","(618788,4,)","(6.206454358571064e-06,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,1,), (2,), (3,), )",-1,123160428,123222749,123159192,123221513,134770358,1.224227155351179,1.3396310379824272,1.3389535076838774,1.3396444822405136,1.3389669383462286,6.089824527657722,24.994043660228744,"(7.133140549288577,7.111149909267116,2.9818671027866155,)","(1237576,618788,618788,)","(3.103227179285532e-06,6.206454358571064e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,1,), (0,2,), )",-1,134769818,123222461,134769977,123222117,134770358,1.224227155351179,1.2242320606235442,1.3389566371345236,1.2242306162892644,1.338960375108634,6.62282963579422,24.994043660228744,"(5.944140669743206,7.301518601845236,)","(5,4,)","(3.103227179285532e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,0,), (1,), (3,), )",-1,123176566,123222559,123174917,123220907,134770358,1.224227155351179,1.3394555259804857,1.33895557225037,1.3394734578956526,1.3389735233810607,6.1797365462254525,24.994043660228744,"(7.301518601845235,7.134041878424723,2.9818671027866155,)","(4,618788,618788,)","(3.103227179285532e-06,6.206454358571064e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,), (2,), (3,1,), )",-1,134815758,123222754,134815873,123226799,134770358,1.224227155351179,1.2238148896511045,1.3389534533532663,1.2238138457183005,1.338909501333391,6.532899836777961,24.994043660228744,"(7.132168098358317,7.111149909267116,5.944140669743206,)","(618788,618788,5,)","(6.206454358571064e-06,6.206454358571064e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,1,), (3,2,), )",-1,134752652,123222456,134753327,123226673,134770358,1.224227155351179,1.2243880142707693,1.3389566914653932,1.224381881124167,1.3389108703762538,6.534527042993838,24.994043660228744,"(7.133140549288577,5.935913536699098,)","(1237576,7,)","(3.103227179285532e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,1,3,0,), )",-1,134771354,123226525,134771354,123226525,134770358,1.224227155351179,1.2242181079519316,1.338912478461922,1.2242181079519316,1.338912478461922,6.9061061763765865,24.994043660228744,"(6.9061061763765865,)","(4,)","(1.551613589642766e-06,)"
