dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
solar_wind_f32,423980532,4,105995133,"( (0,), (1,2,), (3,), )",-1,348517491,348685278,348528648,348684930,366740424,1.1560779893737594,1.2165258357147992,1.2159404447239095,1.2164868926355805,1.2159416582758538,5.721930374013265,14.055260454263976,"(4.713662798439065,7.3411752890928055,3.4917081194283854,)","(6,8,12,)","(7.736204265152439e-07,1.2076026169994051e-06,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,), (1,0,3,), )",-1,359391225,348683215,359391941,348689609,366740424,1.1560779893737594,1.1797186533978397,1.2159476388905042,1.1797163030987388,1.2159253417844178,6.402340537573227,14.055260454263976,"(7.910063979760233,5.899766056844225,)","(4,11,)","(2.4152052339988102e-06,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (2,3,0,), )",-1,414936674,348675389,414911872,348691620,366740424,1.1560779893737594,1.021795754790284,1.2159749307686296,1.0218568342146643,1.2159183292102058,6.502536791567746,14.055260454263976,"(6.07847427235213,6.643890964639617,)","(6,10,)","(2.4152052339988102e-06,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,1,), (3,0,), )",-1,397553593,348687847,397546636,348691056,366740424,1.1560779893737594,1.066473903054374,1.2159314861352193,1.0664925661702744,1.215920295930963,6.187859933770062,14.055260454263976,"(7.3411752890928055,5.034544578447319,)","(8,7,)","(1.2076026169994051e-06,4.575681790974308e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,3,0,1,), )",-1,371453331,348688163,371453331,348688163,366740424,1.1560779893737594,1.1414099608653125,1.2159303841925944,1.1414099608653125,1.2159303841925944,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (1,2,3,), )",-1,410546272,348687015,410525834,348684930,366740424,1.1560779893737594,1.0327228887856033,1.2159343874620625,1.03277430282256,1.2159416582758538,6.293585193565557,14.055260454263976,"(4.713662798439065,6.820225991941053,)","(6,10,)","(7.736204265152439e-07,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (3,1,2,0,), )",-1,363109532,348689301,363109532,348689301,366740424,1.1560779893737594,1.167638121931759,1.2159264158208285,1.167638121931759,1.2159264158208285,6.771888676553711,14.055260454263976,"(6.771888676553711,)","(15,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,3,), (2,0,), )",-1,412755654,348682945,412759430,348682013,366740424,1.1560779893737594,1.027194970901598,1.2159485804503574,1.0271855739310425,1.215951830586684,6.351261215636515,14.055260454263976,"(5.658491573301907,7.044030857971123,)","(7,8,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (3,0,1,2,), )",-1,366027881,348696392,366027881,348696392,366740424,1.1560779893737594,1.1583285154171084,1.2159016890544712,1.1583285154171084,1.2159016890544712,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(15,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,2,), (3,0,), )",-1,397552444,348688195,397548590,348691620,366740424,1.1560779893737594,1.0664769853609553,1.2159302726035792,1.0664873242287187,1.2159183292102058,6.187859933770062,14.055260454263976,"(7.3411752890928055,5.034544578447319,)","(8,7,)","(1.2076026169994051e-06,4.575681790974308e-07,)"
